id,state,lga,facility_name
562,Kwara,MORO,BHC Shao
563,Kwara,MORO,Dagi PHC
564,Kwara,MORO,Dhu Bode-Saadu
565,Kwara,MORO,Emmanuel Hospital Jebba
566,Kwara,MORO,Mch Jebba
567,Kwara,MORO,PHC Arobadi
568,Kwara,MORO,PHC Asomu
569,Kwara,MORO,PHC Jehunkunu
570,Kwara,MORO,PHC Maigida Ipaye
571,Kwara,MORO,PHC Molete
572,Kwara,MORO,PHC Olooku
573,Kwara,MORO,PHC Olooru
574,Kwara,MORO,PHC Shao
575,Kwara,MORO,PHC Tepatan
576,Kwara,MORO,Specialist Hospital Jebba
577,Kwara,MORO,Whc Olokonla
578,Kwara,OFFA,Afolabi Memorial Hospital Offa
579,Kwara,OFFA,BHC Abogungugu
580,Kwara,OFFA,B.H.C Ajegunle
581,Kwara,OFFA,BHC Balogun
582,Kwara,OFFA,BHC Elemo-Ogun
583,Kwara,OFFA,BHC Essa
584,Kwara,OFFA,BHC Gbosun
585,Kwara,OFFA,BHC Idi-Ogun/Osunte- Atari
586,Kwara,OFFA,BHC. Isale-Ago
587,Kwara,OFFA,BHC Lamodu
588,Kwara,OFFA,BHC Oluyemo
589,Kwara,OFFA,C.H.C Igboidun
590,Kwara,OFFA,Chc Lamodi
591,Kwara,OFFA,Efunlola Memorial Clinic And Maternity
592,Kwara,OFFA,Federal Polythecnic Medical Center
593,Kwara,OFFA,General Abdulsalam Memorial
594,Kwara,OFFA,General Hospital Offa
595,Kwara,OFFA,Muslim Hospital Offa
596,Kwara,OFFA,Nigeria Navy Medical Centre
597,Kwara,OFFA,Olalomi Hospital Offa
598,Kwara,OFFA,Olanipekun Medical Center
599,Kwara,OFFA,Olomo-Wewe
600,Kwara,OFFA,PHC Abogunnugu
601,Kwara,OFFA,PHC Ayaba
602,Kwara,OFFA,PHC Balogun
603,Kwara,OFFA,PHC Lamodi
604,Kwara,OFFA,PHC Owode Offa
605,Kwara,OKE ERO,Ajedun PHC
606,Kwara,OKE ERO,Cottage Hospital - Idofin Odo Ase
607,Kwara,OKE ERO,Cottage Hospital - Iloffa
608,Kwara,OKE ERO,Egosi Ile PHC
609,Kwara,OKE ERO,Ekan PHC
610,Kwara,OKE ERO,Erinmope PHC
611,Kwara,OKE ERO,Hc Ayedun
612,Kwara,OKE ERO,Hc Odo-Owa
613,Kwara,OKE ERO,Ilale PHC
614,Kwara,OKE ERO,Iloffa-Odo-Owa PHC
615,Kwara,OKE ERO,Imode PHC
616,Kwara,OKE OKE,Imuji PHC
617,Kwara,OKE ERO,M.H.C Idofin- Igbana
618,Kwara,OKE ERO,Model PHC - Idofin-Igbana
619,Kwara,OKE ERO,Odeda-Idofin-Igbana PHC
620,Kwara,OKE ERO,Odo-Owa 1 PHC
621,Kwara,OKE ERO,Odo-Owa 2 PHC
622,Kwara,KAIAMA,PHC Aboki
623,Kwara,OKE ERO,P.H.C Ekan
624,Kwara,KAIAMA,PHC Gatte
625,Kwara,KAIAMA,PHC Gwaria
626,Kwara,OKE ERO,PHC Idofin Ajekele
627,Kwara,OKE ERO,PHC Idofin Ejin Afo
628,Kwara,OKE ERO,PHC Ilofa-Odoowa
629,Kwara,KAIAMA,PHC Moshegada
630,Kwara,OKE ERO,PHC Odo Aga
631,Kwara,OYUN,BHC Bolorunduro
632,Kwara,OYUN,BHC Erin-Ile
633,Kwara,OYUN,B.H.C Igbonna
634,Kwara,OYUN,BHC Igosun
635,Kwara,OYUN,BHC Ijagbo
636,Kwara,OYUN,BHC Ipee
637,Kwara,OYUN,BHC Ira
638,Kwara,OYUN,BHC Ojoku
639,Kwara,OYUN,Chc Ijagbo
640,Kwara,OYUN,Folorunsho Hospital
641,Kwara,OYUN,General Hospital Erin-Ile
642,Kwara,OYUN,Simon Clinic And Maternity
643,Kwara,PATIGI,Cottage Hospital Kpade
644,Kwara,PATIGI,Cottage Hospital Lade
645,Kwara,PATIGI,General Hospital Patigi
646,Kwara,PATIGI,Infant Welfare Clinic
647,Kwara,PATIGI,Infant Welfare Clinic Patigi
648,Kwara,PATIGI,Kogun Chc
649,Kwara,PATIGI,Lafiyama Maternity Clinic Patigi
650,Kwara,PATIGI,Maternity And Dispensary Rifun
651,Kwara,PATIGI,MPHC Kpada
652,Kwara,PATIGI,PHC Lolagi
653,Kwara,PATIGI,PHC Sakpefu
654,Kwara,PATIGI,Town Dispensary Lade
655,Nasarawa,WAMBA,"GENERAL HOSPITAL ,WAMBA"
656,Nasarawa,WAMBA,"GOD IS BEST HOSPITAL,WAMBA"
657,Nasarawa,WAMBA,KEBBEH CLINIC
658,Nasarawa,WAMBA,PHC KONVAH
659,Nasarawa,WAMBA,PHC KWABE
660,Nasarawa,WAMBA,WAMBA MEDICAL CENTRE
661,Nasarawa,WAMBA,SDA TUMARA
662,Nasarawa,WAMBA,ERCC KANGO
663,Nasarawa,WAMBA,PHC YASHI
664,Nasarawa,WAMBA,PHC KUNGRA
665,Nasarawa,WAMBA,MPHC WAMBA
666,Nasarawa,WAMBA,PHC MANGAR
667,Nasarawa,WAMBA,PHC WAMBA KURMIN
668,Nasarawa,WAMBA,CORRECTIONAL CENTRE WAMBA
669,Nasarawa,WAMBA,PHC WUDE KURMIN
670,Nasarawa,WAMBA,PHC GBATA
671,Nasarawa,WAMBA,PHC CHUGBU
672,Nasarawa,WAMBA,PHC KWARA
673,Nasarawa,WAMBA,PHC MARABA GONGON
674,Nasarawa,WAMBA,PHC ZALLI
675,Nasarawa,WAMBA,PHC WAYO
676,Nasarawa,WAMBA,PHC YASHI
677,Nasarawa,WAMBA,PHC ARUM SARKI
678,Nasarawa,WAMBA,PHC GBONBO
679,Nasarawa,WAMBA,PHC MARHAI
680,Nasarawa,WAMBA,PHC MUGGU
681,Nasarawa,WAMBA,ERCC KONVAH
682,Nasarawa,WAMBA,PHC KURIZE
683,Nasarawa,WAMBA,PHC GWAGI
684,Nasarawa,WAMBA,PHC NAKERE
685,Nasarawa,WAMBA,PHC CHESU
686,Nasarawa,WAMBA,PHC SISIMBAKI
687,Nasarawa,DOMA,GENERAL HOSPITAL DOMA
688,Nasarawa,DOMA,GENERAL HOSPITAL AGBASHI
689,Nasarawa,DOMA,PHC DOMA TOWN CLINIC
690,Nasarawa,DOMA,PHC MUDU
691,Nasarawa,DOMA,PHC IWASHI
692,Nasarawa,DOMA,PHC BUSCO ARUMANGYE
693,Nasarawa,DOMA,GASKIYA CLINIC
694,Nasarawa,DOMA,DADU ROYAL CLINIC
695,Nasarawa,DOMA,NEW ERA CLINIC DOMA
696,Nasarawa,DOMA,SHALOM CLINIC DOMA
697,Nasarawa,DOMA,PHC OKPATA
698,Nasarawa,DOMA,PHC NEW MARKET
699,Nasarawa,DOMA,PHC OGMINI
700,Nasarawa,DOMA,PHC ALARAMA
701,Nasarawa,DOMA,PHC MODEL CLINIC
702,Nasarawa,DOMA,PHC AKPANAJA
703,Nasarawa,DOMA,PHC ONDORI
704,Nasarawa,DOMA,PHC DOKA
705,Nasarawa,DOMA,PHC ANKOMA
706,Nasarawa,DOMA,PHC RUKUBI
707,Nasarawa,DOMA,PHC OBENDO
708,Nasarawa,DOMA,PHC OLEGOKPA
709,Nasarawa,DOMA,PHC IJIWO
710,Nasarawa,DOMA,PHC AGYEMA
711,Nasarawa,DOMA,PHC AGBASHI
712,Nasarawa,DOMA,PHC IPONU
713,Nasarawa,DOMA,PHC IDADU
714,Nasarawa,DOMA,PHC IGBABO
715,Nasarawa,DOMA,PHC YELWA
716,Nasarawa,DOMA,ZUMUNTA YELWA CLINIC
717,Nasarawa,DOMA,PHC ANDOMA'S PALACE
718,Nasarawa,DOMA,PHC UNGWAN NUPAWA
719,Nasarawa,DOMA,PHC OKPO
720,Nasarawa,DOMA,PHC ALWAZA
721,Nasarawa,DOMA,PHC ALAGYE
722,Nasarawa,DOMA,PHC RUTU
723,Nasarawa,DOMA,PHC DAMBA
724,Nasarawa,DOMA,PHC MALLAM ANZA
725,Nasarawa,DOMA,PHC BURUMBURUM
726,Nasarawa,AWE,"GENERAL HOSPITAL,AWE"
727,Nasarawa,AWE,PHC KEKURA
728,Nasarawa,AWE,PHC KANJE
729,Nasarawa,AWE,PHC AWE OLD TOWN
730,Nasarawa,AWE,PHC MAHANGA
731,Nasarawa,AWE,PHC ALGON
732,Nasarawa,AWE,PHC ABUNI
733,Nasarawa,AWE,PHC BAURE
734,Nasarawa,AWE,PHC KEFFI MOYI
735,Nasarawa,AWE,PHC G/KADE
736,Nasarawa,AWE,PHC TSOHON TUNGA
737,Nasarawa,AWE,PHC TUNGA
738,Nasarawa,AWE,"NAKOWA CLINIC,AWE"
739,Nasarawa,AWE,SATELLITE HOSPITAL
740,Nasarawa,AWE,HAKURI KOWA CLINIC
741,Nasarawa,KARU,PHC MARABA
742,Nasarawa,KARU,PHC NEW KARU
743,Nasarawa,KARU,MARABA GURKU MEDICAL CENTRE
744,Nasarawa,KARU,GENERAL HOSPITAL PANDA
745,Nasarawa,KARU,GENERAL HOSPITAL UKE
746,Nasarawa,KARU,PRIMMEMED HOSPITAL
747,Nasarawa,KARU,NAGODE CLINIC
748,Nasarawa,KARU,PHC NYANYA GBAGYI
749,Nasarawa,KARU,MOJILLA HOSPITAL
750,Nasarawa,KARU,PHC JAKANAWAN
751,Nasarawa,KARU,KPARUSHAMA CLINIC
752,Nasarawa,KARU,PHC PANDA
753,Nasarawa,KARU,SARKI CLINIC
754,Nasarawa,KARU,ALHERI CLINIC
755,Nasarawa,KARU,KOWA CLINIC
756,Nasarawa,KARU,PHC TAKALAFIYA
757,Nasarawa,KARU,PHC GITATA
758,Nasarawa,KARU,PHC GUNDUMA
759,Nasarawa,KARU,PHC ANGWAN MAIGORO
760,Nasarawa,KARU,PHC ASO PADA
761,Nasarawa,KARU,DIZA HOSPITAL
762,Nasarawa,KARU,NISSI HOSPITAL
763,Nasarawa,KARU,ELSHADAI HOSPITAL
764,Nasarawa,KARU,CITY INTERNATIONAL HOSPITAL
765,Nasarawa,KARU,PHC MASAKA
766,Nasarawa,KEANA,MODEL PHC
767,Nasarawa,KEANA,MODEL PHC ANURI
768,Nasarawa,KEANA,PHC ALOSHI
769,Nasarawa,KEANA,PHC AGAZA
770,Nasarawa,KEANA,PHC IWAGU
771,Nasarawa,KEANA,PHC ISHOHO
772,Nasarawa,KEANA,PHC DEMEKAA
773,Nasarawa,KEANA,PHC KUDUKU
774,Nasarawa,KEANA,PHC KADARKO
775,Nasarawa,KEANA,PHC GIDA SULE
776,Nasarawa,KEANA,PHC KPLALEV
777,Nasarawa,KEANA,PHC SARKI NOMA
778,Nasarawa,KEANA,PHC ULUJI
779,Nasarawa,KEANA,PHC KALACHI
780,Nasarawa,KEANA,PHC TUDUN ABU
781,Nasarawa,KEANA,PHC KWARA
782,Nasarawa,KEANA,PHC AGBARAGBA
783,Nasarawa,KEANA,PHC GIZA
784,Nasarawa,KEANA,PHC ANGWAN YARA
785,Nasarawa,KEANA,GENERAL HOSPITAL KEANA
786,Nasarawa,KEFFI,"FEDERAL MEDICAL CENTER,KEFFI"
787,Nasarawa,KEFFI,PHC ANGWAN WAJE
788,Nasarawa,KEFFI,PHC KOFAR PADA
789,Nasarawa,KEFFI,EBENEZER HOSPITAL
790,Nasarawa,KEFFI,AL-NUR HOSPITAL
791,Nasarawa,KEFFI,GENERAL HOSPITAL KEFFI
792,Nasarawa,KEFFI,ZAMFARA HOSPITAL
793,Nasarawa,KEFFI,GODIYA GA ALLAH HOSPITAL
794,Nasarawa,KEFFI,RAYYAN HOSPITAL
795,Nasarawa,KEFFI,ERCC CLINIC KEFFI
796,Nasarawa,KEFFI,IMANI HOSPITAL
797,Nasarawa,KEFFI,CORRECTIONAL CENTER
798,Nasarawa,KEFFI,INNOVATIVE BIOTECH
799,Nasarawa,KEFFI,PHC SABON LAYI
800,Nasarawa,KEFFI,PHC RUGA
801,Nasarawa,KEFFI,PHC TSOHON KASUWA
802,Nasarawa,KEFFI,ARMY BARRACKS KEFFI
803,Nasarawa,KEFFI,PHC YELWA
804,Nasarawa,KEFFI,PHC YARKADE
805,Nasarawa,KEFFI,MUBA'US HOSPITAL
806,Nasarawa,KEFFI,DIVINE MERCY HOSPITAL
807,Nasarawa,KEFFI,PHC GANUWA
808,Nasarawa,KEFFI,PHC ANGWAN NINZO
809,Nasarawa,KEFFI,PHC JIGWADA
810,Nasarawa,KEFFI,PHC YELWA SOBA
811,Nasarawa,KEFFI,PHC SAURA
812,Nasarawa,KEFFI,PHC SABON GARI
813,Nasarawa,KEFFI,PHC ANGWAN MAIKAI
814,Nasarawa,KEFFI,PHC GAUTA
815,Nasarawa,KEFFI,PHC MAIN MARKET
816,Nasarawa,KEFFI,ALLAH BAMU LAFIYA
817,Nasarawa,KEFFI,SILVERCORD HOSPITAL
818,Nasarawa,KEFFI,PHC TILLA
819,Nasarawa,KEFFI,PHC KAIBO MADA
820,Nasarawa,KEFFI,PHC ANGWAN JABA
821,Nasarawa,KOKONA,GENERAL HOSPITAL GARAKU
822,Nasarawa,KOKONA,MAKLIN CLINIC GARAKU
823,Nasarawa,KOKONA,LABAMA CLINIC ARUSU
824,Nasarawa,KOKONA,PHC ANGWAN LOKO
825,Nasarawa,KOKONA,PHC HADERI
826,Nasarawa,KOKONA,PHC SABON GIDA
827,Nasarawa,KOKONA,PHC ANGWAN MAYO
828,Nasarawa,KOKONA,PHC ANGWAN MAINASARA
829,Nasarawa,KOKONA,PHC ANGORO
830,Nasarawa,KOKONA,PHC NINKORO
831,Nasarawa,KOKONA,PHC BAZARIYE
832,Nasarawa,KOKONA,PHC KOFAR GWARI
833,Nasarawa,KOKONA,NMPHC AGWADA
834,Nasarawa,KOKONA,PHC KANA APAWU
835,Nasarawa,KOKONA,PHC NEW KOYA
836,Nasarawa,KOKONA,PHC MOROA
837,Nasarawa,KOKONA,PHC ARUSU
838,Nasarawa,KOKONA,PHC ANGAN BARAU
839,Nasarawa,KOKONA,PHC AMBA
840,Nasarawa,KOKONA,PHC BASSA
841,Nasarawa,KOKONA,PHC I GARAKU
842,Nasarawa,KOKONA,PHC BOKOKO
843,Nasarawa,KOKONA,PHC KANNDERE
844,Nasarawa,KOKONA,TAIMAKO CLINIC
845,Nasarawa,LAFIA,DASH
846,Nasarawa,LAFIA,MCHC SHABU
847,Nasarawa,LAFIA,CORRECTIONAL CENTER
848,Nasarawa,LAFIA,PHC AGYARAGU TOFA
849,Nasarawa,LAFIA,PHC AKURBA
850,Nasarawa,LAFIA,PHC ADOGI
851,Nasarawa,LAFIA,PHC ASSAKIO
852,Nasarawa,LAFIA,PHC ASHIGE
853,Nasarawa,LAFIA,PHC TUDUN GWANDARA
854,Nasarawa,LAFIA,PHC BUKAN SIDI
855,Nasarawa,LAFIA,PHC WADATA
856,Nasarawa,LAFIA,PHC MARARABA AKUNZA
857,Nasarawa,LAFIA,PHC DOMA ROAD
858,Nasarawa,LAFIA,CPHC KWANDARE
859,Nasarawa,LAFIA,MPHC TUDUN KAURI
860,Nasarawa,LAFIA,AGREABA HOSPITAL
861,Nasarawa,LAFIA,M & D HOSPITAL
862,Nasarawa,LAFIA,ANNUR CLINIC
863,Nasarawa,LAFIA,KUNWARKE CLINIC
864,Nasarawa,LAFIA,DIAMOND CLINIC
865,Nasarawa,LAFIA,GRACELAND(ADAM'S) HOSPITAL
866,Nasarawa,LAFIA,THE CHRANE HOSPITAL
867,Nasarawa,LAFIA,AYIMO CLINIC
868,Nasarawa,LAFIA,PHC ANGWAN SHALELE
869,Nasarawa,LAFIA,PHC ANGWAN RERE
870,Nasarawa,LAFIA,PHC AZUBA BASHAYI
871,Nasarawa,LAFIA,POLICE CLINIC
872,Nasarawa,LAFIA,PHC LAFIA EAST
873,Nasarawa,LAFIA,PHC MANA (EMIR'S PALACE) CLINIC
874,Nasarawa,LAFIA,PHC ANGWAN TONI
875,Nasarawa,LAFIA,VOICE OF ISLAM
876,Nasarawa,LAFIA,SANDAJI HOSPITAL
877,Nasarawa,LAFIA,EWUGA CLINIC
878,Nasarawa,LAFIA,PHC GIDAN MAIAKUYA
879,Nasarawa,LAFIA,PHC BAKIN RIJIYA
880,Nasarawa,LAFIA,MDG POLY
881,Nasarawa,LAFIA,PHC AGYRAGU YAKUBU
882,Nasarawa,LAFIA,ABOKI CLINIC
883,Nasarawa,NASARAWA,"PHC EMIR PALACE,NASARAWA"
884,Nasarawa,NASARAWA,AJIH CLINIC LOKO
885,Nasarawa,NASARAWA,RHIZIZI CLINIC AJAGA
886,Nasarawa,NASARAWA,PHC BAKONO
887,Nasarawa,NASARAWA,PHC OGUBA
888,Nasarawa,NASARAWA,KOWA CLINIC TAMMAH
889,Nasarawa,NASARAWA,MADEENAH CLINIC
890,Nasarawa,NASARAWA,GENERAL HOSPITAL NASARAWA
891,Nasarawa,NASARAWA,"AMINCHI CLINIC,KWATTO"
892,Nasarawa,NASARAWA,NASARA CLINIC ARA
893,Nasarawa,NASARAWA,ALUMBUGU MEMORIAL CLINIC KURUDU
894,Nasarawa,NASARAWA,NASARAWA MEDICAL CENTER
895,Nasarawa,NASARAWA,PHC II LOKO
896,Nasarawa,NASARAWA,JEMUTU CLINIC SABON NASARAWA
897,Nasarawa,NASARAWA,BALAMIYA HOSPITAL NASARAWA
898,Nasarawa,NASARAWA,PHC GUDIGE SABO
899,Nasarawa,NASARAWA,PHC III LOKO
900,Nasarawa,NASARAWA,DEHI HOSPITAL NASARAWA
901,Nasarawa,NASARAWA,DIAMOND CLINIC
902,Nasarawa,NASARAWA,PHC ANGWAN MALLAN
903,Nasarawa,NASARAWA,PHC UDEGE KASA
904,Nasarawa,NASARAWA,PHC ODENI MAGAJI
905,Nasarawa,NASARAWA,PHC 1LOKO
906,Nasarawa,NASARAWA,PHC ODENI GIDA
907,Nasarawa,NASARAWA,GENERAL HOSPITAL MARABA UDEGE
908,Nasarawa,NASARAWA,PHC ARA I
909,Nasarawa,NASARAWA,PHC OVERSEA
910,Nasarawa,NASARAWA,PHC ONDA
911,Nasarawa,NASARAWA,PHC GUNKI
912,Nasarawa,NASARAWA,CORRECTIONAL CENTER
913,Nasarawa,NASARAWA,PHC LAMINGA
914,Nasarawa,NASARAWA,PHC MARABA UDEGE
915,Nasarawa,NASARAWA,PHC UDEGE MBEKI
916,Nasarawa,NASS/EGGON,"ERCC HOSPITAL,ALUSHI"
917,Nasarawa,NASS/EGGON,GENERAL HOSPITAL N/EGGON
918,Nasarawa,NASS/EGGON,PHC MADA STATION
919,Nasarawa,NASS/EGGON,MPHC BAKYANO
920,Nasarawa,NASS/EGGON,PHC KAGBU A
921,Nasarawa,NASS/EGGON,PHC TOWN CLINIC
922,Nasarawa,NASS/EGGON,PHCC NASARAWA EGGON
923,Nasarawa,NASS/EGGON,MOKWA HOSPITAL
924,Nasarawa,NASS/EGGON,PHC UMME
925,Nasarawa,NASS/EGGON,OKPOHWO FOUNDATION
926,Nasarawa,NASS/EGGON,OMADEFU CLINIC
927,Nasarawa,NASS/EGGON,PHC ANGUJI
928,Nasarawa,NASS/EGGON,PHC ABOSHON
929,Nasarawa,NASS/EGGON,PHC OGBAGI
930,Nasarawa,NASS/EGGON,PHC ENDEHU ODNE
931,Nasarawa,NASS/EGGON,PHC EGBUKUN
932,Nasarawa,NASS/EGGON,PHC AKPATA
933,Nasarawa,NASS/EGGON,PHC WASHO
934,Nasarawa,NASS/EGGON,PHC WULKO
935,Nasarawa,NASS/EGGON,PHC WALAGEN
936,Nasarawa,NASS/EGGON,PHC KAGBO LUDO
937,Nasarawa,NASS/EGGON,PHC GIDAN WAYA
938,Nasarawa,NASS/EGGON,PHC LIZZIN KEFFI
939,Nasarawa,NASS/EGGON,ESSONGE CLINIC
940,Nasarawa,NASS/EGGON,PHC WOWYEN
941,Nasarawa,NASS/EGGON,PHC OGBA
942,Nasarawa,NASS/EGGON,PHC EMBUGU
943,Nasarawa,NASS/EGGON,PHC JARMAI
944,Nasarawa,NASS/EGGON,PHC IKKA WANGIBI
945,Nasarawa,NASS/EGGON,PHC WAKAMA
946,Nasarawa,NASS/EGGON,PHC ANYI WALAGEN
947,Nasarawa,NASS/EGGON,PHC ALOGANI NORTH
948,Nasarawa,NASS/EGGON,PHC ARIKPA MISSION
949,Nasarawa,NASS/EGGON,PHCUBBE
950,Nasarawa,NASS/EGGON,PHC ANGWAN CHIYAWA
951,Nasarawa,NASS/EGGON,PHC LASHE
952,Nasarawa,NASS/EGGON,PHC LIKYATI
953,Nasarawa,OBI,GENERAL HOSPITAL OBI
954,Nasarawa,OBI,BHC DUDUGURU
955,Nasarawa,OBI,PHC ADUDU
956,Nasarawa,OBI,PHC DADDERE
957,Nasarawa,OBI,PHC AGYARAGU
958,Nasarawa,OBI,ERCC MURYA
959,Nasarawa,OBI,MRHC AGWATASHI
960,Nasarawa,OBI,PHC AGWADE
961,Nasarawa,OBI,PHC GIDAN AUSA
962,Nasarawa,OBI,ST. BERNARD AKANGA
963,Nasarawa,OBI,PHC OBI 1
964,Nasarawa,OBI,PHC TUDUN ADABU
965,Nasarawa,OBI,PHC AKALEKU
966,Nasarawa,OBI,PHC IDEVI
967,Nasarawa,OBI,PHC OBI 11
968,Nasarawa,OBI,PHC AGON
969,Nasarawa,OBI,PHC ABIOGA
970,Nasarawa,OBI,PHC KPANGWA
971,Nasarawa,OBI,PHC AGWATASHI
972,Nasarawa,OBI,AROW HOSPITAL AGYARAGU
973,Nasarawa,OBI,ERCC DADDERE
974,Nasarawa,OBI,MPHC AGWATASHI
975,Nasarawa,NASARAWA TOTO,PHC ADADU
976,Nasarawa,NASARAWA TOTO,PHC MAJAGA
977,Nasarawa,NASARAWA TOTO,PHC KURU
978,Nasarawa,NASARAWA TOTO,PHC SHAFA ABAKPA
979,Nasarawa,NASARAWA TOTO,PHC KATAKPA
980,Nasarawa,NASARAWA TOTO,PHC CHIJI
981,Nasarawa,NASARAWA TOTO,MODEL PHC UMAISHA
982,Nasarawa,NASARAWA TOTO,PHC UGYA
983,Nasarawa,NASARAWA TOTO,PHC KARMO
984,Nasarawa,NASARAWA TOTO,GENERAL HOSPITAL TOTO
985,Nasarawa,NASARAWA TOTO,PHC UKYA
986,Nasarawa,NASARAWA TOTO,PHC ARABA
987,Nasarawa,NASARAWA TOTO,PHC SHAFA KWATTO
988,Nasarawa,NASARAWA TOTO,BHC GADABUKE
989,Nasarawa,NASARAWA TOTO,PHC YELWA
990,Nasarawa,NASARAWA TOTO,MODEL PHC TOTO
991,Nasarawa,NASARAWA TOTO,GENERAL HOSPITAL UMAISHA
992,Nasarawa,NASARAWA TOTO,PHC KANYEHU
993,Nasarawa,NASARAWA TOTO,PHC LOKOGOMA
994,Nasarawa,NASARAWA TOTO,PHC TOWN CLINIC TOTO
995,Nasarawa,NASARAWA TOTO,PHC GARAGWA
996,Nasarawa,NASARAWA TOTO,PHC KULLO
997,Nasarawa,NASARAWA TOTO,PHC TOWN CLINIC UMAISHA
998,Nasarawa,NASARAWA TOTO,PHC NAKUSE
999,Nasarawa,NASARAWA TOTO,"SUNNAH CLINIC,LOKOGOMA"
1000,Nasarawa,AKWANGA,GENERAL HOSPITAL AKWANGA
1001,Nasarawa,AKWANGA,OLA HOSPITAL AKWANGA
1002,Nasarawa,AKWANGA,PHC RINZE
1003,Nasarawa,AKWANGA,PHC MOROA
1004,Nasarawa,AKWANGA,PHC ANDAHA
1005,Nasarawa,AKWANGA,"NASAMU CLINIC,AKWANGA"
1006,Nasarawa,AKWANGA,PHC NUNKU
1007,Nasarawa,AKWANGA,PHC UNGWAN DARIYA
1008,Nasarawa,AKWANGA,PHC TABU
1009,Nasarawa,AKWANGA,"PHC WAMBA ROAD,AKWANGA"
1010,Nasarawa,AKWANGA,PHC TAKPIR
1011,Nasarawa,AKWANGA,"ORIENT HOSPITAL,AKWANGA"
1012,Nasarawa,AKWANGA,PHC RIJAH
1013,Nasarawa,AKWANGA,PHC ANJIDA
1014,Nasarawa,AKWANGA,BUKATA CLINIC
1015,Nasarawa,AKWANGA,"BUBO M.C.M,RINZE"
1016,Nasarawa,AKWANGA,MOCHU M.C.MOROA
1017,Nasarawa,AKWANGA,"CHETO CLINIC,AKWANGA"
1018,Nasarawa,AKWANGA,"SU-DER CLINIC,GUDI"
1019,Nasarawa,AKWANGA,PHC AGYAGA
1020,Nasarawa,AKWANGA,PHC NINGA
1021,Nasarawa,AKWANGA,"BAPTIST CLINIC,AKWANGA"
1022,Nasarawa,AKWANGA,PHC AKKAH
1023,Nasarawa,AKWANGA,PHC BAYAN DUTSE
1024,Nasarawa,AKWANGA,PHC GUDI
1025,Nasarawa,AKWANGA,"ROYAL HOSPITAL,AKWANGA"
1026,Niger,AGAIE,General Hospital Agaie
1027,Niger,AGAIE,BHC Kutiriko
1028,Niger,AGAIE,MCH Ekossa
1029,Niger,AGAIE,MCH Ekowuna
1030,Niger,AGAIE,BHC Etsugaie
1031,Niger,AGAIE,BHC Tagagi
1032,Niger,AGAIE,BHC Wadata
1033,Niger,AGAIE,MCH Baro
1034,Niger,AGAIE,BHC Bororoko
1035,Niger,AGAIE,PHC Akwanu
1036,Niger,AGAIE,PHC Emibunu
1037,Niger,AGAIE,PHC Nami
1038,Niger,AGAIE,PHC Mashina
1039,Niger,AGAIE,Iko Allah clinic
1040,Niger,AGAIE,Baro Phc
1041,Niger,AGAIE,Fogbe Phc
1042,Niger,AGAIE,Yebosoko maternity
1043,Niger,AGAIE,Godiya clinic
1044,Niger,AGAIE,Usajat maternity home
1045,Niger,AGAIE,Raima maternity home
1046,Niger,AGAIE,Town despensary
1047,Niger,AGWARA,Rural Hospital Agwara
1048,Niger,AGWARA,PHC Rofia
1049,Niger,AGWARA,PHC Galla
1050,Niger,AGWARA,KAYALA PHC
1051,Niger,AGWARA,T/DORUWA PHC
1052,Niger,AGWARA,PHC TASHAN FULANI
1053,Niger,AGWARA,PHC RAFIN KALA
1054,Niger,AGWARA,BHC Agwara
1055,Niger,AGWARA,BHC Adehe
1056,Niger,AGWARA,CHC Agwara
1057,Niger,AGWARA,BHC Mago
1058,Niger,AGWARA,BHC N/Papiri
1059,Niger,AGWARA,Health Facility Kokori
1060,Niger,AGWARA,Health Facility Papirin Gajere
1061,Niger,BIDA,Federal Medical Centre Bida
1062,Niger,BIDA,General Hospital Bida
1063,Niger,BIDA,Wadata Clinic
1064,Niger,BIDA,Bida Clinic
1065,Niger,BIDA,Sauki Clinic
1066,Niger,BIDA,Yebosoko Specialist Hospital Bida
1067,Niger,BIDA,Gbogbontigi primary health centre
1068,Niger,BIDA,Alheri maternity home (Banyagi)
1069,Niger,BIDA,Alheri maternity home bida
1070,Niger,BIDA,Amana maternity home (bida)
1071,Niger,BIDA,Corner Stone Medical Store
1072,Niger,BIDA,Dokodza maternity home
1073,Niger,BIDA,Faith Clinic and maternity
1074,Niger,BIDA,Usman /Aisha Memorial Hospital (Marana) bida
1075,Niger,BIDA,Ogu-Oluwa Kitten maternity Home
1076,Niger,BIDA,Sauki Clinic and maternity
1077,Niger,BIDA,Trinity maternity home
1078,Niger,BIDA,Wadata Clinic
1079,Niger,BIDA,Yebo PECC Clinic
1080,Niger,BIDA,Asrafan medical Centre
1081,Niger,BIDA,Yetu specialist hospital
1082,Niger,BOSSO,Boss MCH
1083,Niger,BOSSO,MCH Matkunkele
1084,Niger,BOSSO,BHC Beji
1085,Niger,BOSSO,BHC Garatu
1086,Niger,BOSSO,PHC Shatta
1087,Niger,BOSSO,PHC Hope
1088,Niger,BOSSO,FUT Clinic Bosso
1089,Niger,BOSSO,BHC Sabon - Daga
1090,Niger,BOSSO,Zozo Maternity
1091,Niger,BOSSO,PHC Kunko
1092,Niger,BOSSO,PHC Godiya Lunko
1093,Niger,BOSSO,PHC Kada Kumakara
