id,state,lga,facility_name
606,Sokoto,Tambuwal,PHC Romon Sarki
607,Sokoto,Tambuwal,PHC Barkeji
608,Sokoto,Tambuwal,Tulluwa Dispwnsary
609,Sokoto,Tambuwal,Bashire Dispensary
610,Sokoto,Tambuwal,Sala Dispensary
611,Sokoto,Tangaza,General Hospital Tangaza
612,Sokoto,Tangaza,PHC Gidan Madi
613,Sokoto,Tangaza,Mungaho Dispensary
614,Sokoto,Tangaza,PHC Ruwa wuri
615,Sokoto,Tangaza,Ginjo Dispensary
616,Sokoto,Tangaza,Maja Dispensary
617,Sokoto,Tangaza,Bauni Dispensary
618,Sokoto,Tangaza,Sarma Dispensary
619,Sokoto,Tangaza,Dinbizo Dispensary
620,Sokoto,Tangaza,PHC Masallaci
621,Sokoto,Tangaza,PHC Raka
622,Sokoto,Tangaza,PHC Zamoriya
623,Sokoto,Tangaza,PHC Kalanjeni
624,Sokoto,Tangaza,PHC Baidi
625,Sokoto,Tangaza,PHC Alkasim
626,Sokoto,Tangaza,PHC Labsani
627,Sokoto,Tangaza,PHC Zurmuku
628,Sokoto,Tangaza,Gidan Dare Clinic
629,Sokoto,Tangaza,Abdullahi Dan Masudu Clinic
630,Sokoto,Tangaza,Nasiha Clinic
631,Sokoto,Tangaza,PHC Alele
632,Sokoto,Tangaza,Arewa Lab and Diagnostics
633,Sokoto,Tureta,General Hospital Tureta
634,Sokoto,Tureta,Tureta Town Dispensary
635,Sokoto,Tureta,Lambar Tureta Dispensary
636,Sokoto,Tureta,Tsamiya Dispensary
637,Sokoto,Tureta,Karuwa Dispensary
638,Sokoto,Tureta,PMV Al’ihsan
639,Sokoto,Tureta,Duma Dispensary
640,Sokoto,Tureta,Kwarare Dispensary
641,Sokoto,Tureta,Galadumai Disppensary
642,Sokoto,Tureta,PHC Rinare
643,Sokoto,Tureta,G/Dangiwa Dispensary
644,Sokoto,Tureta,PHC Modomawa
645,Sokoto,Tureta,PHC Rafin Buda
646,Sokoto,Tureta,PHC Gidan Kare
647,Sokoto,Tureta,Jankware Dispensary
648,Sokoto,Tureta,PHC Fura Girke
649,Sokoto,Tureta,PHC Garbe Kanne
650,Sokoto,Tureta,PHC Jandutsi
651,Sokoto,Tureta,PHC Randa
652,Sokoto,Tureta,PHC Lofa
653,Sokoto,Tureta,PHC Dangilbi
654,Sokoto,Tureta,PHC Kamfanin Diya
655,Sokoto,Tureta,PHC Gidan Garkuwa
656,Sokoto,Tureta,PHC Gidan Ba'are
657,Sokoto,Tureta,PHC Bimasa
658,Sokoto,Tureta,PHC Kanin
659,Sokoto,Tureta,PHC Kawara
660,Sokoto,Wurno,General Hospital Wurno
661,Sokoto,Wurno,PHC Achida
662,Sokoto,Wurno,PHC Marnona
663,Sokoto,Wurno,Wurno Town dispensary
664,Sokoto,Wurno,Kandam dispensary
665,Sokoto,Wurno,Duhuwa dispensary
666,Sokoto,Wurno,Tahir medical Center
667,Sokoto,Wurno,PHC Saketa
668,Sokoto,Wurno,PHC Dimbiso
669,Sokoto,Wurno,PHC Kadagiwa
670,Sokoto,Wurno,PHC Masama
671,Sokoto,Yabo,General Hospital Yabo
672,Sokoto,Yabo,PHC Binjin Muza
673,Sokoto,Yabo,PHC kilgori
674,Sokoto,Yabo,WCWC Yabo
675,Sokoto,Yabo,Torankawa Dispensary
676,Sokoto,Yabo,PHC B/ruwa
677,Sokoto,Yabo,PHC Kaura
678,Sokoto,Yabo,PHC Bengaje
679,Sokoto,Yabo,PHC Dagawa
680,Sokoto,Yabo,Binji Dispensary
681,Sokoto,Yabo,Alkalije dispensary
682,Sokoto,Yabo,Kamfataye dispensary
683,Sokoto,Yabo,Kibiyare Dispensary
684,Sokoto,Yabo,Gomara Dispensary
685,Sokoto,Yabo,Dono Dispensary
686,Sokoto,Yabo,Addam Dispensary
687,Sokoto,Wammakko,Usman Danfodio University Teaching Hospital
688,Sokoto,Wammakko,BHSC Arkilla
689,Sokoto,Wammakko,Maganawa Clinic
690,Sokoto,Wammakko,Mankeri Dispensary
691,Sokoto,Wammakko,PHC Gumbi
692,Sokoto,Wammakko,PHC Kasarawa
693,Sokoto,Wammakko,PHC Dundaye
694,Sokoto,Wammakko,PPM Arkilla
695,Sokoto,Wammakko,PHC Yarume Police clinic
696,Sokoto,Wammakko,Gidan bubu dispensary
697,Sokoto,Wammakko,PHC Samalu
698,Sokoto,Wammakko,PHC Gidan Sarki Dunki
699,Sokoto,Wammakko,PHC Gwamatse
700,Sokoto,Wammakko,PHC Gidan Habibu
701,Sokoto,Wammakko,PHC Zabori
702,Sokoto,Wammakko,Alheri Clinis
703,Sokoto,Wammakko,PHC Gatare
704,Sokoto,Wammakko,Madalla Lafiya Clinic
705,Sokoto,Wammakko,Alshifa Medical Centre
706,Sokoto,Wammakko,Wammako Maternity
707,Sokoto,Wammakko,Mopol Clinic
708,Sokoto,Wammakko,Khadija Dental Clinic
709,Sokoto,Wammakko,Jama'a Clinic
710,Sokoto,Wammakko,PHC Yallabe
711,Sokoto,Wammakko,PHC Kaurare
712,Sokoto,Wammakko,PHC Gidan Kaduna
713,Sokoto,Wammakko,PHC Daraye
714,Sokoto,Wammakko,PHC Badano
715,Sokoto,Wammakko,PHC Samalu
716,State,LGA OF GENEXPERT,Testing Hub Facility
717,Rivers,ABUA/ODUAL,GH Abua
718,Rivers,AHOADA EAST,ZH AHOADA
719,Rivers,DEGEMA,ZH DEGEMA
720,Rivers,KHANA,ZH BORI
721,Rivers,BONNY,GH Abua
722,Rivers,PORT HARCOURT,MILITARY HOSP.
723,Rivers,OKRIKA,GH OKRIKA
724,Rivers,OBIO/AKPOR,UPTH
725,Rivers,Etche,MPHC RUMUIGBO
726,Rivers,GOKANA,GH TERABOR
727,Rivers,OBIO/AKPOR,MPHC RUMUIGBO
728,Rivers,OGBA/EGBEMA/NDONI,"GBEYE HOSP., OMOKU"
729,Rivers,OKRIKA,ZH OKRIKA
730,Rivers,PORT HARCOURT,RSUTH
731,Rivers,Abua_Odual,AYAMA MPHC
732,Rivers,Abua_Odual,ANYU MPHC
733,Rivers,Ahoada East,MPHCC AHOADA
734,Rivers,Ahoada East,IHUGBOGO MPHC
735,Rivers,Ahoada East,Okporomini Health Centre
736,Rivers,Ahoada West,UBETA MPHC
737,Rivers,Ahoada West,MPHC AKINIMA
738,Rivers,Ahoada West,MPHC OKOGBE
739,Rivers,Akuku Toru,ABONNEMA MPHC
740,Rivers,Akuku Toru,MPHC KULA
741,Rivers,Andoni,MPHC UNYEADA
742,Rivers,Andoni,MPHC UNDEADA
743,Rivers,Andoni,MPHC IKURU
744,Rivers,Andoni,PHC IBOTIREM
745,Rivers,Asari Toru,BMHC
746,Rivers,Bonny,M.H.C BONNY
747,Rivers,Bonny,Greens
748,Rivers,Bonny,BANIGO
749,Rivers,Bonny,MPHC PETERSIDE
750,Rivers,Degema,MPHC USOKUN
751,Rivers,Degema,MPHC BILLE
752,Rivers,Degema,TOMBIA MPHC
753,Rivers,Eleme,MPHC AKPAJO
754,Rivers,Eleme,MPHC EBUBU
755,Rivers,Emohua,PHC NDELE
756,Rivers,Emohua,MPHC OGBAKIRI
757,Rivers,Etche,ULAKWO MPHC
758,Rivers,Etche,"Gen Hosp, Okomoko"
759,Rivers,Etche,KPOR MPHC
760,Rivers,Gokana,KPOR MPHC
761,Rivers,Gokana,TERABOR GEN. HOSP.
762,Rivers,Ikwere,ZH ISIOKPO
763,Rivers,Ikwere,OMAGWA H/C
764,Rivers,Khana,PHC BORI
765,Rivers,Khana,WIIYAAKARA
766,Rivers,Obio-Akpo,MPHC RUMUODOMAYA
767,Rivers,Obio-Akpo,MPHC RUMUEME
768,Rivers,Obio-Akpo,RUMUKRUSHI
769,Rivers,Ogba,MPHC OBRIKOM
770,Rivers,Ogba,OKWUZI
771,Rivers,Ogba,MPHC NDONI
772,Rivers,Ogba,MPHC EREMA
773,Rivers,Ogu,MPHC OGU
774,Rivers,Ogu,BHC BOLO
775,Rivers,Ogu,OPUAMA H/C
776,Rivers,Okrika,IBAKA MPHC
777,Rivers,Okrika,ISAKA H/C
778,Rivers,Okrika,OKOCHIRI
779,Rivers,Omuma,PHC EBERI
780,Rivers,Opobo_Nkoro,CHC OPOBO
781,Rivers,Opobo_Nkoro,H/C NKORO
782,Rivers,Oyigbo,CHC OYIGBO
783,Rivers,Oyigbo,MPHC OBEAKPU
784,Rivers,Oyigbo,ODUA H/F
785,Rivers,Portharcourt,MGBUDUKWU MPHC
786,Rivers,Portharcourt,ABULOMA MPHC
787,Rivers,Tai,PHC BUNU
788,Rivers,Tai,MPHC NONWA
789,Rivers,Tai,MPHC KOROKORO
790,Rivers,Tai,MPHC KIRA
791,Sokoto,,GH BINJI
792,Sokoto,,MMSHS
793,Sokoto,,GH DOGON DAJI
794,Sokoto,,UDUTH
795,Sokoto,,IDH AMANAWA
796,Sokoto,,GH ILLELA
797,Sokoto,,CHC KOFAR RINI
798,Sokoto,,GH ISA
799,Sokoto,,GH YABO
