id,state,lga,facility_name
596,Delta,ISOKO NORTH,PHC EDHOMOKO OKPESIA
597,Delta,ISOKO NORTH,PHC Otor-Owhe
598,Delta,ISOKO NORTH,PHC AKIEWHE OWHE
599,Delta,ISOKO NORTH,PHC Centre Ovrode
600,Delta,ISOKO NORTH,PHC ELLU
601,Delta,ISOKO SOUTH,"Central Hosp, Oleh"
602,Delta,ISOKO SOUTH,DELSU Oleh
603,Delta,ISOKO SOUTH,Kings view specialist hospital
604,Delta,ISOKO SOUTH,PHC Oleh
605,Delta,ISOKO SOUTH,PHC Irri
606,Delta,ISOKO SOUTH,Oweh Memorial Hospital Oleh
607,Delta,ISOKO SOUTH,PHC Uzere
608,Delta,ISOKO SOUTH,"Cottage Hospital, Uzere"
609,Delta,ISOKO SOUTH,PHC Emede
610,Delta,ISOKO SOUTH,PHC Igbide
611,Delta,ISOKO SOUTH,PHC Enwhe
612,Delta,ISOKO SOUTH,PHC Egbo-Igbide
613,Delta,ISOKO SOUTH,PHCC Umeh
614,Delta,ISOKO SOUTH,"PHC Centre, Olomoro"
615,Delta,ISOKO SOUTH,"Government Hospital, Olomoro"
616,Delta,ISOKO SOUTH,"PHC Centre, Araya"
617,Delta,ISOKO SOUTH,PHC Aviara
618,Delta,ISOKO SOUTH,"Government Hospital, Aviara"
619,Delta,ISOKO SOUTH,PHC Ivrogbo
620,Delta,ISOKO SOUTH,PHC Orie
621,Delta,ISOKO SOUTH,PHC Urho
622,Delta,ISOKO SOUTH,PHC Idheze
623,Delta,NDOKWA EAST,"General Hospital, Ashaka"
624,Delta,NDOKWA EAST,"PHC Centre, Ashaka"
625,Delta,NDOKWA EAST,PHC Ushie
626,Delta,NDOKWA EAST,Nuel Hospital Ashaka
627,Delta,NDOKWA EAST,"St Jude Maternity Home, Abboh"
628,Delta,NDOKWA EAST,PHC Centre Akarai Etiti
629,Delta,NDOKWA EAST,PHC Aballagada
630,Delta,NDOKWA EAST,"PHC Centre, Aboh"
631,Delta,NDOKWA EAST,"PHC Centre, Ossissa"
632,Delta,NDOKWA EAST,PHC Centre Umuoshimili
633,Delta,NDOKWA EAST,PHC Centre Umuleke
634,Delta,NDOKWA EAST,"PHC Centre, Okpai-Oluchi"
635,Delta,NDOKWA EAST,"PHC Centre, Ibrede"
636,Delta,NDOKWA EAST,PHC Igbuku
637,Delta,NDOKWA EAST,PHC Onuogbokor
638,Delta,NDOKWA EAST,"PHC Centre, Ase"
639,Delta,NDOKWA EAST,"PHC Centre, Aballa-Uno"
640,Delta,NDOKWA EAST,"PHC Centre, Aballa-Obodo"
641,Delta,NDOKWA EAST,PHC Azagba
642,Delta,NDOKWA EAST,PHC Ekpe
643,Delta,NDOKWA EAST,PHC Ibedeni
644,Delta,NDOKWA EAST,PHC Inyi
645,Delta,NDOKWA EAST,PHc Afor-Ogbedigbo
646,Delta,NDOKWA EAST,PHC Centre Iselegu
647,Delta,NDOKWA EAST,PHC Onyah
648,Delta,NDOKWA WEST,Central Hospital Kwale
649,Delta,NDOKWA WEST,PHC Centre Umusam
650,Delta,NDOKWA WEST,Nigerian Prisons Kwale
651,Delta,NDOKWA WEST,"Brema Hospital, Kwale"
652,Delta,NDOKWA WEST,St Michael's Clinic Kwale
653,Delta,NDOKWA WEST,Urban PHC Kwale
654,Delta,NDOKWA WEST,F.S.P PHC
655,Delta,NDOKWA WEST,PHC Joebin
656,Delta,NDOKWA WEST,PHC Ogbe-ole
657,Delta,NDOKWA WEST,Gabs Family Clinic
658,Delta,NDOKWA WEST,Donak Clinic Kwale
659,Delta,NDOKWA WEST,PHC Centre Ogume
660,Delta,NDOKWA WEST,PHC Centre Utagba-Uno
661,Delta,NDOKWA WEST,PHC Emu-Uno
662,Delta,NDOKWA WEST,PHC Emu-Ebendo
663,Delta,NDOKWA WEST,PHC Emu-Obodeti
664,Delta,NDOKWA WEST,PHC Eboma
665,Delta,NDOKWA WEST,PHC Ndemili
666,Delta,NDOKWA WEST,PHc Utue
667,Delta,NDOKWA WEST,PHC Chika
668,Delta,NDOKWA WEST,PHC Onicha Ukwuani
669,Delta,NDOKWA WEST,PHC Oliogo
670,Delta,NDOKWA WEST,PHC Isumpe
671,Delta,NDOKWA WEST,PHC Etua
672,Delta,NDOKWA WEST,PHC Abbi
673,Delta,NDOKWA WEST,"Catholic Hospital, Abbi"
674,Delta,OKPE,"General Hospital, Orerokpe"
675,Delta,OKPE,Urban PHC Orerokpe
676,Delta,OKPE,"Jesus Hominum Salvator Hospital, Orerokpe"
677,Delta,OKPE,Grace At Work Nursing and Maternity Home
678,Delta,OKPE,"PHC Centre, Adeje"
679,Delta,OKPE,PHC Okuabude
680,Delta,OKPE,"Shammar Medical Centre, Oku-Otomewo"
681,Delta,OKPE,"Jotal Lab Venture & Nursing Home, Adeje"
682,Delta,OKPE,PHC Aghalokpe
683,Delta,OKPE,"PHC Centre, Oviri-Okpe"
684,Delta,OKPE,"PHC Centre, Osubi"
685,Delta,OKPE,"BMS Hospital, Osubi"
686,Delta,OKPE,"PHC Centre, Okuokokor"
687,Delta,OKPE,PHc Amuokpokpor
688,Delta,OKPE,PHC Iwhriyen
689,Delta,OKPE,PHC Egborode
690,Delta,OKPE,God Reigns Clinic & Maternity Jeddo
691,Delta,OKPE,"PHC Centre, Jeddo"
692,Delta,OKPE,PHC Ugbokodo
693,Delta,OKPE,PHC Ughoton
694,Delta,OKPE,DAAS Hospital Ughoton
695,Delta,OSHIMILI NORTH,"Govt Hospital, Ibusa"
696,Delta,OSHIMILI NORTH,Holy Cross Clinic Ibusa
697,Delta,OSHIMILI NORTH,CHC Ogboli-Ibusa
698,Delta,OSHIMILI NORTH,PHC Centre Ibusa
699,Delta,OSHIMILI NORTH,PHC ACHALLA IBUSA
700,Delta,OSHIMILI NORTH,"Govt Hospital, Akwukwu-Igbo"
701,Delta,OSHIMILI NORTH,PHC AKWUKWU IGBO
702,Delta,OSHIMILI NORTH,"PHC, Ugbolu"
703,Delta,OSHIMILI NORTH,PHC Ebu
704,Delta,OSHIMILI NORTH,Government Hospital EBU
705,Delta,OSHIMILI NORTH,"Comprehensive Health Centre, Illah"
706,Delta,OSHIMILI NORTH,"PHC, Okpanam"
707,Delta,OSHIMILI NORTH,"Group Christian Medical Centre, Okpanam"
708,Delta,OSHIMILI NORTH,"CHC Ogbeobi, Okpanam"
709,Delta,OSHIMILI NORTH,"Ark Medical Hospital, Okpanam"
710,Delta,OSHIMILI NORTH,PHC Atuma
711,Delta,OSHIMILI NORTH,PHC Ukala-Okpunor
712,Delta,OSHIMILI SOUTH,FMC Asaba
713,Delta,OSHIMILI SOUTH,General Hospital Okwe
714,Delta,OSHIMILI SOUTH,El-Comfort Hospital Asaba
715,Delta,OSHIMILI SOUTH,"PHC Centre, Okwe"
716,Delta,OSHIMILI SOUTH,Police Clinic Asaba
717,Delta,OSHIMILI SOUTH,"PHC Centre, Akwebulu"
718,Delta,OSHIMILI SOUTH,"St. Rebecca Hospital, Asaba"
719,Delta,OSHIMILI SOUTH,"Afolabi Hospital, Asaba"
720,Delta,OSHIMILI SOUTH,"Kanayo Hospital, Asaba"
721,Delta,OSHIMILI SOUTH,"PHC Centre, Cable Point, Asaba"
722,Delta,OSHIMILI SOUTH,"Good Samaritan Hospital, Asaba"
723,Delta,OSHIMILI SOUTH,"PHC Centre, Umuagu - Asaba"
724,Delta,OSHIMILI SOUTH,"Model PHC Centre, Asaba"
725,Delta,OSHIMILI SOUTH,"St. Joseph Catholic Hospital, Asaba"
726,Delta,OSHIMILI SOUTH,Life Value Clinic Asaba
727,Delta,OSHIMILI SOUTH,Mother and Child Clinic Asaba
728,Delta,OSHIMILI SOUTH,Fruitful Clinic Asaba
729,Delta,OSHIMILI SOUTH,"St. Luke's Hospital, Asaba"
730,Delta,OSHIMILI SOUTH,"Maduemezea Hospital, Asaba"
731,Delta,OSHIMILI SOUTH,Temple Clinic Asaba
732,Delta,OSHIMILI SOUTH,Asaba Specialist Hospital
733,Delta,OSHIMILI SOUTH,"PHC Centre, Oko-Anala"
734,Delta,OSHIMILI SOUTH,PHC Okogbele
735,Delta,OSHIMILI SOUTH,"PHC Centre, Oko-Amakom"
736,Delta,OSHIMILI SOUTH,Divine Care Hospital
737,Delta,OSHIMILI SOUTH,Chris J Chemist
738,Delta,OSHIMILI SOUTH,Jessy's Chemist Shop
739,Delta,OSHIMILI SOUTH,Theresa's Chemist Store
740,Delta,OSHIMILI SOUTH,Joy Chemist Shop
741,Delta,OSHIMILI SOUTH,Matina Patent Medicine Store
742,Delta,OSHIMILI SOUTH,Rolex Patent Medicine Shop
743,Delta,OSHIMILI SOUTH,Icon Clinic
744,Delta,OSHIMILI SOUTH,Faith Lab
745,Delta,OSHIMILI SOUTH,Rowland Patent Shop
746,Delta,OSHIMILI SOUTH,Omoni Chemist Shop
747,Delta,OSHIMILI SOUTH,Glory Patent Chemist
748,Delta,OSHIMILI SOUTH,Ash Chemist
749,Delta,OSHIMILI SOUTH,Odili Chemist Store
750,Delta,OSHIMILI SOUTH,Comfort Konsult & Surgries
751,Delta,OSHIMILI SOUTH,Heros Health Care
752,Delta,OSHIMILI SOUTH,Kofia Chemist
753,Delta,OSHIMILI SOUTH,Tasha Chemist
754,Delta,OSHIMILI SOUTH,Rosy Medicine Store
755,Delta,OSHIMILI SOUTH,Elom Chemist Store
756,Delta,OSHIMILI SOUTH,Divine Chemist
757,Delta,OSHIMILI SOUTH,UpChrist Clinic
758,Delta,OSHIMILI SOUTH,Wilson Chemist
759,Delta,OSHIMILI SOUTH,God is Good Chemist Store
760,Delta,OSHIMILI SOUTH,Pat's Chemist Store
761,Delta,OSHIMILI SOUTH,Law's Chemist Store
762,Delta,OSHIMILI SOUTH,Diokpa Chemist Shop
763,Delta,OSHIMILI SOUTH,Royale Clinic
764,Delta,OSHIMILI SOUTH,Duvees Hospital
765,Delta,OSHIMILI SOUTH,Nwakanma Chemist Shop
766,Delta,OSHIMILI SOUTH,Dukros Chemist
767,Delta,OSHIMILI SOUTH,Praise Chemist Store
768,Delta,OSHIMILI SOUTH,Abide Chemist Store
769,Delta,OSHIMILI SOUTH,Fetch Stores
770,Delta,OSHIMILI SOUTH,Bridget Chemist
771,Delta,OSHIMILI SOUTH,"PHC Centre, Anwai"
772,Delta,OSHIMILI SOUTH,DELSU Anwai Medical Centre
773,Delta,PATANI,General Hospital Patani
774,Delta,PATANI,PHC Centre Patani 2
775,Delta,PATANI,"PHC Centre, Patani 3"
776,Delta,PATANI,PHC Centre Patani 5
777,Delta,PATANI,Agoloma PHC
778,Delta,PATANI,Bulu-Angiama PHC
779,Delta,PATANI,Abari PHC
780,Delta,PATANI,Adobu PHC
781,Delta,PATANI,"Raco Nursing Home, Odorubu"
782,Delta,PATANI,Odorubu PHC
783,Delta,PATANI,"PHC Centre, Toru-Angiama"
784,Delta,PATANI,"PHC Centre, Uduophori"
785,Delta,PATANI,"Home of Peace, Clinic. Uduophori"
786,Delta,PATANI,"PHC Centre, Bulu-Apelebiri"
787,Delta,PATANI,PHC Toru-Apelebiri
788,Delta,SAPELE,Central Hosp Sapele
789,Delta,SAPELE,PHC Amukpe
790,Delta,SAPELE,"James Clinic, Amukpe Sapele"
791,Delta,SAPELE,"Okparavero Hopital, Sapele"
792,Delta,SAPELE,Carin Heights Specialist Hospital
793,Delta,SAPELE,Oghenechavwuko Clinic
794,Delta,SAPELE,Libral Clinic
795,Delta,SAPELE,Ego Clinic
796,Delta,SAPELE,Great Major Clinic and Maternity
797,Delta,SAPELE,CT Clinic and Maternity
798,Delta,SAPELE,Treasurehold Hospital
799,Delta,SAPELE,PHC Edegbode
800,Delta,SAPELE,PHC Ibada Elume
801,Delta,SAPELE,New Life Clinic Sapele
802,Delta,SAPELE,PHC Gana
803,Delta,SAPELE,"Deola Clinic, Sapele"
804,Delta,SAPELE,PHC Etamua
805,Delta,SAPELE,Naval Base Hospital Sapele
806,Delta,SAPELE,PHC Omiemiedi
807,Delta,SAPELE,"Divine Care Clinic, Sapele"
808,Delta,SAPELE,PHC Oton
809,Delta,SAPELE,Get Well Hospital Sapele
810,Delta,SAPELE,St Elizabeth Catholic Hospital Sapele
811,Delta,SAPELE,Urban PHC Sapele
812,Delta,SAPELE,"Obule Medical Centre, Okpe Road, Sapele"
813,Delta,SAPELE,Sapele Prisons
814,Delta,SAPELE,Lana Clinic
815,Delta,SAPELE,PHC Ugborhen
816,Delta,SAPELE,PHC Ugbukurusu
817,Delta,SAPELE,PHC Adegbrasa
818,Delta,SAPELE,PHC Okuoke
819,Delta,SAPELE,PHC Okuovu
820,Delta,UDU,PHC Aladja
821,Delta,UDU,PHC Orhuwhorun
822,Delta,UDU,PHC Ovwian
823,Delta,UDU,UVWIE
824,Delta,UDU,DSC Clinic Orhuwhorun
825,Delta,UDU,"Caleb Clinic & Maternity, Orhuwhorun"
826,Delta,UDU,Royal Clinic Igbogidi
827,Delta,UDU,Heartland Hospital Udu
828,Delta,UDU,PHC Ekete
829,Delta,UDU,Get Divine Mercy Clinic
830,Delta,UDU,"Health Post, Owhase"
831,Delta,UDU,PHC Oghior
832,Delta,UDU,PHC Centre Ubogo
833,Delta,UDU,PHC Emamadja
834,Delta,UDU,"PHC Centre, Ukpiovwin"
835,Delta,UDU,PHC Ogbe-Udu
836,Delta,UDU,"PHC Centre, Ujevwu"
837,Delta,UDU,"PHC Centre, Egini"
838,Delta,UDU,"General Hospital, Otor-Udu"
839,Delta,UDU,PHC Otor-Udu
840,Delta,UDU,PHC Owhrode
841,Delta,UDU,PHC Oleri
842,Delta,UDU,PHC Opete
843,Delta,UGHELLI NORTH,Central Hosp Ughelli
844,Delta,UGHELLI NORTH,Urban PHC Ughelli
845,Delta,UGHELLI NORTH,PHC Ekiugbo
846,Delta,UGHELLI NORTH,"Celian Clinic, Ughelli"
847,Delta,UGHELLI NORTH,Raco Nur/Maternity Home Annex Ughelli
848,Delta,UGHELLI NORTH,Shekinah Medical Centre Ughelli
849,Delta,UGHELLI NORTH,PHC OTOVWODO
850,Delta,UGHELLI NORTH,PHC Enene
851,Delta,UGHELLI NORTH,SAMKESS NURSING AND MATERNITY HOME
852,Delta,UGHELLI NORTH,Faith Clinic
853,Delta,UGHELLI NORTH,"God's Care Maternity, Osadjere Street"
854,Delta,UGHELLI NORTH,CALVARY CLINIC
855,Delta,UGHELLI NORTH,"PCH Centre, Owanrovwon"
856,Delta,UGHELLI NORTH,PHC Uwheru
857,Delta,UGHELLI NORTH,PHC Agbara-Otor
858,Delta,UGHELLI NORTH,Ibru Centre Clinic Agbarha-Otor
859,Delta,UGHELLI NORTH,PHC Omovwodoiribo
860,Delta,UGHELLI NORTH,PHC Owevwe
861,Delta,UGHELLI NORTH,PHC Evwreni
862,Delta,UGHELLI NORTH,PHC Unenurhie
863,Delta,UGHELLI NORTH,PHC Orogun
864,Delta,UGHELLI NORTH,PHC Aragba-Orogun
865,Delta,UGHELLI NORTH,"PHC Centre, Ovara- Orogun"
866,Delta,UGHELLI NORTH,PHC Erhobaro
867,Delta,UGHELLI NORTH,PHC Ugono-Orogun
868,Delta,UGHELLI NORTH,PHC Eboh Orogun
869,Delta,UGHELLI NORTH,PHC Ododegho
870,Delta,UGHELLI NORTH,PHC Eruemukowharien
871,Delta,UGHELLI NORTH,PHC Centre Ofuoma
872,Delta,UGHELLI NORTH,COLLEGE OF HEALTH TEACHNOLOGY OFUOMA
873,Delta,UGHELLI NORTH,Sacred Heart Nursing and Maternity Home
874,Delta,UGHELLI NORTH,"PHC Centre, Odovie"
875,Delta,UGHELLI NORTH,Uvwiama PHC
876,Delta,UGHELLI NORTH,Vikoga Clinic
877,Delta,UGHELLI NORTH,PHC Agbarho
878,Delta,UGHELLI NORTH,PHC Ekrerhavwe
879,Delta,UGHELLI NORTH,PHC Ewhere
880,Delta,UGHELLI NORTH,General Hospital Agbarho
881,Delta,UGHELLI NORTH,Eloho Clinic Agbarho
882,Delta,UGHELLI NORTH,Health Post Ekredjebor
883,Delta,UGHELLI NORTH,St Nicholas Clinic
884,Delta,UGHELLI NORTH,"Divine Mission Medical Centre, Ughelli"
885,Delta,UGHELLI NORTH,PHC Iwhrekpokpor
886,Delta,UGHELLI NORTH,PHC Afiesere
887,Delta,UGHELLI NORTH,Radiance Nursing and Maternity Home
888,Delta,UGHELLI NORTH,FREDICARE HEALTH CARE SERVICE
889,Delta,UGHELLI NORTH,St. Stephen's Medical Center
890,Delta,UGHELLI NORTH,Clifella Medicine Store
891,Delta,UGHELLI NORTH,God's Time Chemist
892,Delta,UGHELLI NORTH,Mercy's Chemist
893,Delta,UGHELLI NORTH,AJ Medicine Store
894,Delta,UGHELLI NORTH,Odibo Beauty Stores
895,Delta,UGHELLI NORTH,Elizbeth Medicine Store
896,Delta,UGHELLI NORTH,Trinity Hospital
897,Delta,UGHELLI NORTH,Evlyn Store
898,Delta,UGHELLI NORTH,Florence Medicine Store
899,Delta,UGHELLI NORTH,Medicilin Healthcare
900,Delta,UGHELLI NORTH,Joe Store
901,Delta,UGHELLI NORTH,Marvelous Amechi Store
902,Delta,UGHELLI NORTH,Abada Julius Medicine Store
903,Delta,UGHELLI NORTH,Tama Medical Center
904,Delta,UGHELLI NORTH,Favour Medicine Shop
905,Delta,UGHELLI NORTH,Give & Give Store
906,Delta,UGHELLI NORTH,Franklyn Medical Complex
907,Delta,UGHELLI NORTH,Mercy Patent Medicine Store
908,Delta,UGHELLI NORTH,Nancy Patent Medicine Store
909,Delta,UGHELLI NORTH,Omamuzou Chemist Shop
910,Delta,UGHELLI NORTH,Ufuoma Clinic
911,Delta,UGHELLI NORTH,Mercy Chemist
912,Delta,UGHELLI NORTH,Success Patent Medicine Store
913,Delta,UGHELLI NORTH,Francis Chemist Store
914,Delta,UGHELLI NORTH,Precious Patent Medicine Store
915,Delta,UGHELLI NORTH,Divine Medicine Store
916,Delta,UGHELLI NORTH,Anabless Chemist
917,Delta,UGHELLI NORTH,Ufor Hospital
918,Delta,UGHELLI NORTH,Divine Favour Shop
919,Delta,UGHELLI NORTH,Pato Medicine Store
920,Delta,UGHELLI NORTH,C.A Maternity
921,Delta,UGHELLI NORTH,London Bridge Medical Store
922,Delta,UGHELLI NORTH,God's Glory Chemist
923,Delta,UGHELLI NORTH,Orogun J E Medicine Store
924,Delta,UGHELLI NORTH,PHC Edjekota
925,Delta,UGHELLI NORTH,PHC OTOGOR
926,Delta,UGHELLI SOUTH,"PHC Centre, Okwagbe"
927,Delta,UGHELLI SOUTH,"Aghogho Medical Complex, Okwagbe"
928,Delta,UGHELLI SOUTH,Ralph Medical Centre Okwagbe
929,Delta,UGHELLI SOUTH,"PHC Centre, Oginibo"
930,Delta,UGHELLI SOUTH,Our Lady Maternity Home
931,Delta,UGHELLI SOUTH,OBHC Okwagbe
932,Delta,UGHELLI SOUTH,God's Favour Nursing and Maternity Home
933,Delta,UGHELLI SOUTH,"PHC Centre, Ophorigbala"
934,Delta,UGHELLI SOUTH,"PHC Centre, Otujeremi"
935,Delta,UGHELLI SOUTH,"PHC Centre, Edjophe"
936,Delta,UGHELLI SOUTH,Health Post Obi-Ayagha
937,Delta,UGHELLI SOUTH,PHC Iyara
938,Delta,UGHELLI SOUTH,General Hospital Otujeremi
939,Delta,UGHELLI SOUTH,"PHC Centre, Otorere-Olomu"
940,Delta,UGHELLI SOUTH,PHC Oviri-Olomu
941,Delta,UGHELLI SOUTH,Onoyovwere Medical Centre
942,Delta,UGHELLI SOUTH,Akenoma Medical Complex
943,Delta,UGHELLI SOUTH,"PHC Centre, Ovwodokpokpor"
944,Delta,UGHELLI SOUTH,"PHC Centre, Umolo"
945,Delta,UGHELLI SOUTH,"PHC Centre, Okpare"
946,Delta,UGHELLI SOUTH,"PHC Centre, Egbaregolor"
947,Delta,UGHELLI SOUTH,PHC Ofrukama
948,Delta,UGHELLI SOUTH,"PHC Centre, Olota"
949,Delta,UGHELLI SOUTH,St Mary's Clinic Usiefurun
950,Delta,UGHELLI SOUTH,Ekrokpe PHC
951,Delta,UGHELLI SOUTH,PHC Ughevwughe
952,Delta,UGHELLI SOUTH,"PHC Centre, Usiefrun"
953,Delta,UGHELLI SOUTH,PHC Egbo-Uhurie
954,Delta,UGHELLI SOUTH,PHC Efurun-Otor
955,Delta,UGHELLI SOUTH,PHC Otokutu
956,Delta,UGHELLI SOUTH,PHC Egbo-Ideh
957,Delta,UGHELLI SOUTH,Flowas Clinic Iwhrekan
958,Delta,UGHELLI SOUTH,Galeo Clinic Ewu-Urhobo
959,Delta,UGHELLI SOUTH,"PHC Centre, Okparabe"
960,Delta,UGHELLI SOUTH,"PHC Centre, Arhavwarhen"
961,Delta,UGHELLI SOUTH,"PHC Centre, Orere"
962,Delta,UGHELLI SOUTH,PHC Esaba
963,Delta,UGHELLI SOUTH,"PHC Centre, Ewu"
964,Delta,UGHELLI SOUTH,St Pius Catholic Hospital Ewu
965,Delta,UKWUANI,General Hospital Obiaruku
966,Delta,UKWUANI,"Trinity Hospital, Obiaruku"
967,Delta,UKWUANI,"St. Philomina Nursing & Maternity Home, Obiaruku"
968,Delta,UKWUANI,Rolly Clinic
969,Delta,UKWUANI,"PHC Centre, Umuebu"
970,Delta,UKWUANI,Kem Nursing and Maternity Home
971,Delta,UKWUANI,PHC Eziokpor
972,Delta,UKWUANI,PHC Okuzu
973,Delta,UKWUANI,PHC Umukwata
974,Delta,UKWUANI,Urban PHC Obiaruku
975,Delta,UKWUANI,"PHC Centre, Owa-Abi"
976,Delta,UKWUANI,Tonia Clinic
977,Delta,UKWUANI,"Catholic Hospital, Obiaruku"
978,Delta,UKWUANI,"Dominion Clinic, Obiaruku"
979,Delta,UKWUANI,"PHC Centre, Ebedei-Uno"
980,Delta,UKWUANI,"PHC Centre, Akoku-Uno"
981,Delta,UKWUANI,"PHC Centre, Ezionum"
982,Delta,UKWUANI,PHC Centre Amai
983,Delta,UKWUANI,PHC Centre Obeti
984,Delta,UKWUANI,PHC Adonishaka
985,Delta,UKWUANI,PHC Umuaja
986,Delta,UKWUANI,"PHC, Centre, Umutu"
987,Delta,UKWUANI,"Government Hospital, Umutu"
988,Delta,UKWUANI,PHC Centre Obi-Iloh
989,Delta,UVWIE,"Navy Hospital, Effurun"
990,Delta,UVWIE,"General Hospital, Ekpan"
991,Delta,UVWIE,PHC Centre Alaka
992,Delta,UVWIE,Winners Clinic Airport Road Effurun
993,Delta,UVWIE,PHC Centre Enerhen 2
994,Delta,UVWIE,"West End Hospital, Effurun"
995,Delta,UVWIE,"Group Christian Medical Centre, Effurun"
996,Delta,UVWIE,"PHC Centre, Ugboroke"
997,Delta,UVWIE,"PHC Centre, Ugbromo"
998,Delta,UVWIE,"PHC Centre, Urhumarho"
999,Delta,UVWIE,"PHC Centre, Ugborikoko"
1000,Delta,UVWIE,"PHC Centre, Ebrumede"
1001,Delta,UVWIE,Capeland Clinic
1002,Delta,UVWIE,PTI Clinic
1003,Delta,UVWIE,Pinnacle Clinic
1004,Delta,UVWIE,Pearl Clinic
1005,Delta,UVWIE,Faith Maternity
1006,Delta,UVWIE,Angel Bay Clinic
1007,Delta,UVWIE,NNPC Hospital
1008,Delta,UVWIE,"3-H Clinic, Effurun"
1009,Delta,UVWIE,"PHC Centre, Ekpan 1"
1010,Delta,UVWIE,Humanity Hospital Effurun
1011,Delta,UVWIE,PHC Centre Ekpan 11 (Nigercat)
1012,Delta,UVWIE,PHC Ugbolokposo
1013,Delta,UVWIE,"PHC Centre, Enerhen 1, Effurun"
1014,Delta,UVWIE,"Bendel Clinic, Enerhen, Effurun"
1015,Delta,UVWIE,"Winrose Clinic Enerhen, Effurun"
1016,Delta,UVWIE,"Good News hospital, Ekpan"
1017,Delta,UVWIE,"Abiyuwa Clinic, Effurun"
1018,Delta,UVWIE,"The Ark Clinic, Effurun"
1019,Delta,UVWIE,"PHC Centre, Erovie, Uvwie"
1020,Delta,UVWIE,"Winlove Clinic, Effurun"
1021,Delta,UVWIE,"Capitol Hill Hospital, Ugboroke"
1022,Delta,UVWIE,Dayspring Clinic
1023,Delta,UVWIE,Cleve Hill Hospital
1024,Delta,UVWIE,Sunrise Clinic
1025,Delta,UVWIE,Concord Nursing/Maternity Home
1026,Delta,UVWIE,BU Clinic
1027,Delta,UVWIE,PHC Arhuakpor
1028,Delta,UVWIE,PHC Centre Ohorhe
1029,Delta,UVWIE,"Military Hospital (Regimental), Effurun"
1030,Delta,UVWIE,Blue Bell Hospital
1031,Delta,UVWIE,Rulaw Chemist
1032,Delta,UVWIE,Gem Medical Laboratory
1033,Delta,UVWIE,Libroco Chemist
1034,Delta,UVWIE,Community Chemist
1035,Delta,UVWIE,Tina Chemist
1036,Delta,UVWIE,Ifytex Medicine Store
1037,Delta,UVWIE,Jah Ropheka Hospital
1038,Delta,UVWIE,Ifeanyi Medicine Store
1039,Delta,UVWIE,Vic-Nel Medicals
1040,Delta,UVWIE,Vera Medic Store
1041,Delta,UVWIE,Loveth Chemist
1042,Delta,UVWIE,Ngoo williams Health Plus
1043,Delta,UVWIE,Saweo Chemist
1044,Delta,UVWIE,3-H Hospital
1045,Delta,UVWIE,Egenu Martha Store
1046,Delta,UVWIE,Mould Medical Store
1047,Delta,UVWIE,Victoria Medicals
1048,Delta,UVWIE,IK Medicine Store
1049,Delta,UVWIE,Rubby Chemist
1050,Delta,UVWIE,Frank Chemist
1051,Delta,UVWIE,Regal Hospital
1052,Delta,UVWIE,Mudanga Faith Medicals
1053,Delta,UVWIE,Adebayo Chemist Store
1054,Delta,UVWIE,Noces Chemist
1055,Delta,UVWIE,Best Man Pharmacy
1056,Delta,UVWIE,Ever Well Medicals
1057,Delta,UVWIE,Ada Chemist
1058,Delta,UVWIE,Rhartez Hospital
1059,Delta,UVWIE,Octe Chemist
1060,Delta,UVWIE,Rob Chemist
1061,Delta,UVWIE,Kathy's Medicine Shop
1062,Delta,UVWIE,Rock Well Medicals
1063,Delta,UVWIE,Kudas Shop
1064,Delta,UVWIE,Udah Medicine Shop
1065,Delta,WARRI NORTH,General Hospital Koko
1066,Delta,WARRI NORTH,PHC Centre Koko
1067,Delta,WARRI NORTH,"PHC Centre, Beach Koko"
1068,Delta,WARRI NORTH,PHC Centre Opuama
1069,Delta,WARRI NORTH,PHC Centre Oghaye
1070,Delta,WARRI NORTH,PHC Centre Ajagbodudu
1071,Delta,WARRI NORTH,PHC Centre Abigborodo
1072,Delta,WARRI SOUTH,Central Hospital Warri
1073,Delta,WARRI SOUTH,Urban phc Warri
1074,Delta,WARRI SOUTH,Nigerian Prisons Warri
1075,Delta,WARRI SOUTH,PHC Pessu
1076,Delta,WARRI SOUTH,"Lilly Hospital, Warri"
1077,Delta,WARRI SOUTH,"St. Andrews Hospital, Warri"
1078,Delta,WARRI SOUTH,"PHC Centre, Eboh, Warri"
1079,Delta,WARRI SOUTH,"PHC Centre, Edjeba"
1080,Delta,WARRI SOUTH,"PHC Centre, Okpokiti"
1081,Delta,WARRI SOUTH,Fairview Clinic
1082,Delta,WARRI SOUTH,Healing Streams Clinic
1083,Delta,WARRI SOUTH,"PHC Centre, Orugbo"
1084,Delta,WARRI SOUTH,"Ebonny Clinic, Warri"
1085,Delta,WARRI SOUTH,"Vertimon Medical Centre, Macdemott Road Warri"
1086,Delta,WARRI SOUTH,"Salem City Clinic, Warri"
1087,Delta,WARRI SOUTH,"Sage Clinic, Warri"
1088,Delta,WARRI SOUTH,"Bryant Clinic, Warri"
1089,Delta,WARRI SOUTH,Island Clinic Warri
1090,Delta,WARRI SOUTH,Maverilla Clinic
1091,Delta,WARRI SOUTH,PHC Iffie
1092,Delta,WARRI SOUTH,PHC Omadino
1093,Delta,WARRI SOUTH,Ame Specialist Hospital
1094,Delta,WARRI SOUTH,Chevron Clinic
