id,state,lga,facility_name
508,Adamawa,MAIHA,MAYO-NGULI PHCC
509,Adamawa,MAIHA,MANJEKIN WARD
510,Adamawa,MAIHA,MAIHA GARI
511,Adamawa,MAIHA,SALMA PHCC
512,Adamawa,MAIHA,KOWAGOL PHCC
513,Adamawa,MAIHA,PAIWAWOL PHCC
514,Adamawa,MAIHA,DED PHCC
515,Adamawa,MAIHA,LUGGA PHCC
516,Adamawa,MAIHA,HUDU PHCC
517,Adamawa,MAIHA,WORO LADDE
518,Adamawa,MAIHA,MANE PHCC
519,Adamawa,MAIHA,PAKKA WARD
520,Adamawa,MAIHA,LUBUM PHCC
521,Adamawa,MAIHA,HUMBUTUDI PHCC
522,Adamawa,MAIHA,KONGOLI PHCC
523,Adamawa,MAIHA,KONKOL PHCC
524,Adamawa,MAIHA,JSMTSRI PHCC
525,Adamawa,MAIHA,BOLOKO PHCC
526,Adamawa,MAIHA,BELEL PHCC
527,Adamawa,MAIHA,SORAU PHCC
528,Adamawa,GANYE,G. H GANYE
529,Adamawa,GANYE,SANGASSUMI PHCC
530,Adamawa,GANYE,YEBBI PHCC
531,Adamawa,GANYE,GAMU PHCC
532,Adamawa,GANYE,JAGGU PHCC
533,Adamawa,GANYE,YALAKI HP
534,Adamawa,GANYE,BUWANGAL HP
535,Adamawa,GANYE,SANKOM PHCC
536,Adamawa,GANYE,BABIDI PHCC
537,Adamawa,GANYE,GURUMPAWO PHCC
538,Adamawa,GANYE,YELWA PHCC
539,Adamawa,GANYE,GURUM CHRISTIAN DISPENSARY
540,Adamawa,GANYE,SANSIRI PHCC
541,Adamawa,GANYE,KAIKA PHCC
542,Adamawa,GANYE,DADIRI HP
543,Adamawa,Yola Norht,Specialist Hospital
544,Adamawa,Yola Norht,M A U H C Clinic
545,Adamawa,Yola Norht,Bekaji PHC
546,Adamawa,Yola Norht,Valada Hospital
547,Adamawa,Yola Norht,AAHC Clinic
548,Adamawa,Yola Norht,Forth Land Hospital
549,Adamawa,Yola Norht,peace Hospital
550,Adamawa,Yola Norht,Jimeta Clinic
551,Adamawa,Yola Norht,Jambutu Assorock
552,Adamawa,Yola Norht,ST Francis
553,Adamawa,Yola Norht,Haske Clinic
554,Adamawa,Yola Norht,Gerio Clinic
555,Adamawa,Yola Norht,Jambutu PHC
556,Adamawa,Yola Norht,Bachure PHC
557,Adamawa,Yola Norht,Army Barrack
558,Adamawa,Yola Norht,Damiu PHC
559,Adamawa,Yola Norht,Gosheng Clinic
560,Adamawa,Yola Norht,Malamre PHC
561,Adamawa,Yola Norht,Absolute Care
562,Adamawa,Yola Norht,Bwaronji PHC
563,Adamawa,Yola Norht,Munaggu Hospital
564,Adamawa,Yola Norht,Dawau Clinic
565,Adamawa,Yola Norht,Mercy Land
566,Adamawa,Yola Norht,Demsawo PHC
567,Adamawa,Yola Norht,Sauki Clinic
568,Adamawa,Yola Norht,Nassarawo PHC
569,Adamawa,Yola Norht,Rumde PHC
570,Adamawa,Yola Norht,Yelwa PHC
571,Adamawa,Yola Norht,Bamaiyi Clinic
572,Adamawa,Yola Norht,Jimeta Prison
573,Adamawa,Yola Norht,Ajiya Clinic
574,Adamawa,Yola Norht,Gwadabawa PHC
575,Adamawa,Yola Norht,Da'ama Hospital
576,Adamawa,Yola Norht,Freedom Poly Cinic
577,Adamawa,Yola Norht,Triumph Clinic
578,Adamawa,Yola Norht,Gambo Jimeta Clinic
579,Adamawa,Yola Norht,Naff Hospital
580,Adamawa,Yola Norht,Valli Hospital
581,Adamawa,Yola Norht,New Boshang
582,Adamawa,Mubi North,Baffa
583,Adamawa,Mubi North,LOKOWA
584,Adamawa,Mubi North,KOCHIFA
585,Adamawa,Mubi North,VIMTIM
586,Adamawa,Mubi North,MUCHALA
587,Adamawa,Mubi North,DIGIL
588,Adamawa,Mubi North,WURO GUDE
589,Adamawa,Mubi North,BASIRA
590,Adamawa,Mubi North,BIL-MED
591,Adamawa,Mubi North,BAFA
592,Adamawa,Mubi North,BAHULI
593,Adamawa,Mubi North,KOLERE
594,Adamawa,Mubi North,MIJILU
595,Adamawa,Mubi North,MIZA
596,Adamawa,Mubi North,NEWLIFE HOSPITAL
597,Adamawa,Mubi North,MUCHALA
598,Adamawa,Mubi North,MUVA
599,Adamawa,Mubi North,MAYO BANI
600,Adamawa,Mubi North,DIDIF PHCC
601,Akwa Ibom,IKONO,DISEASE CONTROL
602,Akwa Ibom,IKONO,GENERAL HOSPITAL IBIAKU NTOK OKPO
603,Akwa Ibom,IKONO,PRIMARY HEALTH CENTRE UKPOM
604,Akwa Ibom,IKONO,HEALTH CENTRE NDIYA
605,Akwa Ibom,IKONO,PRIMARY HEALTH CENTRE AKA EKPEME
606,Akwa Ibom,IKONO,HEALTH CENTRE USUK EDIENE
607,Akwa Ibom,IKONO,PRIMARY HEALTH CENTRE BASE IKONO
608,Akwa Ibom,IKONO,H/C ETIP EDIENE
609,Akwa Ibom,IKONO,HEALTH CENTRE NUNG UKIM
610,Akwa Ibom,IKONO,H/C IBIAKU NTOK OKPO IKONO
611,Akwa Ibom,IKONO,PHC EDIENE ATAI
612,Akwa Ibom,IKONO,H/C IKOT IDAHA
613,Akwa Ibom,INI,PRIMARY HEALTH CENTRE ODORO IKPE
614,Akwa Ibom,INI,GENERAL HOSPITAL IKPE IKOT NKON
615,Akwa Ibom,INI,POLYCLINIC MBIABONG
616,Akwa Ibom,INI,PRIMARY HEALTH CENTRE USUK IBAHASI
617,Akwa Ibom,INI,PRIMARY HEALTH CENTRE USUK UKWOK
618,Akwa Ibom,INI,HEALTH CENTRE ITU MBON USO
619,Akwa Ibom,INI,HEALTH CENTRE NKARI
620,Akwa Ibom,INI,HEALTH CENTRE EKOI IKPE
621,Akwa Ibom,INI,HEALTH CENTRE IWERE
622,Akwa Ibom,INI,H/C IWERRE
623,Akwa Ibom,INI,H/C IKPE IKOT NKON
624,Akwa Ibom,INI,H/C MBIABET IKPE
625,Akwa Ibom,INI,H/P MBIAFNN
626,Akwa Ibom,MBO,PRIMARY HEALTH CENTRE ENWANG
627,Akwa Ibom,MBO,PRIMARY HEALTH CENTRE ODUO
628,Akwa Ibom,MBO,HEALTH POST BRAMA
629,Akwa Ibom,MBO,PRIMARY HEALTH CENTRE IBAKA
630,Akwa Ibom,MBO,PRIMARY HEALTH CENTRE EBUGHU
631,Akwa Ibom,MBO,PRIMARY HEALTH CENTRE UDA
632,Akwa Ibom,MBO,PHC UYENE
633,Akwa Ibom,MBO,FOB NAVY SICK BAY IBAKA
634,Akwa Ibom,MBO,H/C ESUK ENWANG
635,Akwa Ibom,MBO,H/P BRAMA
636,Akwa Ibom,MBO,PHC UDESI MBO
637,Akwa Ibom,OKOBO,PRIMARY HEALTH CENTRE OKOPEDI
638,Akwa Ibom,OKOBO,GENERAL HOSPITAL AMAMONG
639,Akwa Ibom,OKOBO,MODEL PRIMARY HEALTH CENTRE EWEME
640,Akwa Ibom,OKOBO,HEALTH CENTRE MBOKPU ODUOBO
641,Akwa Ibom,OKOBO,HEALTH CENTRE OFFI
642,Akwa Ibom,OKOBO,H/C EKEYA
643,Akwa Ibom,OKOBO,H/P UTINE NDUONG
644,Akwa Ibom,OKOBO,H/C ATAK-ORO (NSIE)
645,Akwa Ibom,ORON,GENERAL HOSPITAL IQUITA
646,Akwa Ibom,ORON,PRIMARY HEALTH CENTRE BASE
647,Akwa Ibom,ORON,HEALTH CENTRE ESIN UFOT
648,Akwa Ibom,ORON,HEALTH POST EYETONG
649,Akwa Ibom,ORON,HEALTH CENTRE UKPATA
650,Akwa Ibom,UDUNG UKO,PRIMARY HEALTH CENTREEYOKPONUNG
651,Akwa Ibom,UDUNG UKO,PRIMARY HEALTH CENTRE EYOKPU
652,Akwa Ibom,UDUNG UKO,PRIMARY HEALTH CENTRE BASE EYOFIN
653,Akwa Ibom,UDUNG UKO,HEALTH CENTRE UKUK UDUNG
654,Akwa Ibom,UDUNG UKO,PRIMARY HEALTH CENTRE EKIM
655,Akwa Ibom,UDUNG UKO,HEALTH CENTRE EYONSEK
656,Akwa Ibom,UDUNG UKO,H/POST EYIBIA
657,Akwa Ibom,UDUNG UKO,H/C UBORO ISONG INYANG
658,Akwa Ibom,URUEFFONG ORUKO,GHENERAL HOSPITAL ORUKO
659,Akwa Ibom,URUEFFONG ORUKO,PRIMARY HEALTH CENTRE URUEFONG
660,Akwa Ibom,URUEFFONG ORUKO,PRIMARY HEALYH CENTRE MBOKPU EYOKAN
661,Akwa Ibom,URUEFFONG ORUKO,FEDERAL HEALTH CENTRE OKOSSI
662,Akwa Ibom,URUEFFONG ORUKO,HEALTH POST OYOKU IBIGHI
663,Akwa Ibom,URUEFFONG ORUKO,H/P IBOTONG
664,Akwa Ibom,URUEFONG,H/C UDUNG UKPOR
665,Akwa Ibom,URUEFONG ORUKO,MPHC OKOSSI
666,Akwa Ibom,URUEFONG ORUKO,H/P UKUDA
667,Akwa Ibom,URUEFONG ORUKO,PHC OYOKU
668,Akwa Ibom,URUEFONG ORUKO,H/C EYULOR
669,Akwa Ibom,ETIM EKPO,GENERAL HOSPITAL URUK ATA IKOT EKPO
670,Akwa Ibom,ETIM EKPO,PRIMARY HEALTH CENTRE URUK ATA IKOT EKPO
671,Akwa Ibom,ETIM EKPO,HEALTH CENTRE IKOT ESE
672,Akwa Ibom,ETIM EKPO,HEALTH CENTRE ATAN
673,Akwa Ibom,ETIM EKPO,HEALTH CENTRE OBONG NTAK
674,Akwa Ibom,ETIM EKPO,HEALTH CENTRE IKOT MBOHO
675,Akwa Ibom,ETIM EKPO,HEALTH CENTRE IKOT EBO
676,Akwa Ibom,ETIM EKPO,HEALTH CENTRE IKPE ANNANG
677,Akwa Ibom,ETIM EKPO,HEALTH CENTRE IWUKEM
678,Akwa Ibom,ETIM EKPO,HEALTH CENTRE AKAI URO
679,Akwa Ibom,ETIM EKPO,HEALTH CENTRE IKOT OBIO AMA
680,Akwa Ibom,ETIM EKPO,HEALTH CENTRE UTU ETIM EKPO
681,Akwa Ibom,ETIM EKPO,HEALTH CENTRE IKOT UDOBONG
682,Akwa Ibom,ETIM EKPO,HEALTH POST IKOT UDO-OBONG
683,Akwa Ibom,ETIM EKPO,H/C IKOT OBIOEMA
684,Akwa Ibom,ETIM EKPO,H/C IKOT EDET
685,Akwa Ibom,ETIM EKPO,H/C IKOT MBOHO
686,Akwa Ibom,ETIM EKPO,H/C OBONG NTAK
687,Akwa Ibom,IKA,PRIMARY HEALTH CENTRE URUA INYANG
688,Akwa Ibom,IKA,COTTAGE HOSPITAL IKA
689,Akwa Ibom,IKA,HEALTH CENTRE IKOT UDOM
690,Akwa Ibom,IKA,HEALTH CENTRE NTO ETUK UDO
691,Akwa Ibom,IKA,HEALTH CENTRE ACHAN
692,Akwa Ibom,IKA,H/C NTO USOH
693,Akwa Ibom,IKA,HEALTH CENTRE NDUK TOWN
694,Akwa Ibom,IKA,H/P ITAK NTOURUA
695,Akwa Ibom,IKA,H/P EFEN IKOT UDONYA
696,Akwa Ibom,IKA,HEALTH POST IKOT UDO
697,Akwa Ibom,IKA,H/P IKOT AKPAN ANWA
698,Akwa Ibom,IKOT ABASI,GENERAL HOSPITAL IKOT ABASI
699,Akwa Ibom,IKOT ABASI,FLETCHER MEMORAL HOSPITAL IKWA
700,Akwa Ibom,IKOT ABASI,PRIMARY HEALTH CENTRE IKOT USOP
701,Akwa Ibom,IKOT ABASI,HEALTH CENTRE ESSENE
702,Akwa Ibom,IKOT ABASI,PRIMARY HEALTH CENTRE EDEMAYA
703,Akwa Ibom,IKOT ABASI,PRIMARY HEALTH CENTRE BASE
704,Akwa Ibom,IKOT ABASI,PRIMARY HEALTH CENTRE IKOT EKARA
705,Akwa Ibom,IKOT ABASI,PRISONS
706,Akwa Ibom,IKOT ABASI,PHC UTA EWA
707,Akwa Ibom,IKOT ABASI,"H/POST, IKOT EKPOK"
708,Akwa Ibom,IKOT ABASI,PHC IKOT OKWO
709,Akwa Ibom,IKOT ABASI,PHC IKOT AKAN
710,Akwa Ibom,IKOT ABASI,H/C IKOT ETETUK
711,Akwa Ibom,IKOT ABASI,PHC IKOT EKARA
712,Akwa Ibom,IKOT ABASI,H/C IKOT UMIANG
713,Akwa Ibom,IKOT ABASI,NIGERIAN NAVY SHIP JUBILEE
714,Akwa Ibom,ABAK,PRIMARY HEALTH CENTRE BASE
715,Akwa Ibom,ABAK,MRS IBAGWA
716,Akwa Ibom,ABAK,GENERAL HOSPITAL UKPOM
717,Akwa Ibom,ABAK,PRIMARY HEALTH CENTRE AFAHA OBONG
718,Akwa Ibom,ABAK,PHC MIDIM
719,Akwa Ibom,ABAK,H/C EDIENE
720,Akwa Ibom,ABAK,H/C IKOT AKPAN UKPONG
721,Akwa Ibom,ABAK,H/C IBONG OTORO
722,Akwa Ibom,ABAK,H/C ABIAOKPO (OTORO I)
723,Akwa Ibom,ABAK,H/C ABAK ITENGE
724,Akwa Ibom,ABAK,HEALTH POST IKOT OSOM
725,Akwa Ibom,ABAK,H/C UKPOM
726,Akwa Ibom,ABAK,H/C IKOT ETOK UDO
727,Akwa Ibom,MKPAT ENIN,PRIMARY HEALTH CENTRE MKPAT ENIN
728,Akwa Ibom,MKPAT ENIN,PRIMARY HEALTH CENTRE MINYA
729,Akwa Ibom,MKPAT ENIN,COTTAGE HOSPITAL IKOT ABIA
730,Akwa Ibom,MKPAT ENIN,COTTAGE HOSPITAL IKOT EKPAW
731,Akwa Ibom,MKPAT ENIN,COTTAGE HOSPITAL ASONG
732,Akwa Ibom,MKPAT ENIN,PRIMARY HEALTH CENTRE IBEKWE
733,Akwa Ibom,MKPAT ENIN,PRIMARY HEALTH CENTRE IKOT IDIONG
734,Akwa Ibom,MKPAT ENIN,PRIMARY HEALTH CENTRE IKOT AKPADEN
735,Akwa Ibom,MKPAT ENIN,PRIMARY HEALTH CENTRE UKAM
736,Akwa Ibom,MKPAT ENIN,"H/C,NDON/IBOTIO"
737,Akwa Ibom,MKPAT ENIN,PHC IKOT EYIENE
738,Akwa Ibom,MKPAT ENIN,PHC IKOT UNYA
739,Akwa Ibom,MKPAT ENIN,H/C IKOT OBIONDOHO
740,Akwa Ibom,MKPAT ENIN,PHC IKOT ABASI OBIONAN
741,Akwa Ibom,MKPAT ENIN,H/C IKOT AKATA
742,Akwa Ibom,MKPAT ENIN,H/C IKOT INYANG OKOP
743,Akwa Ibom,MKPAT ENIN,PHC IKOT EKPE
744,Akwa Ibom,MKPAT ENIN,PHC IKOT EDA
745,Akwa Ibom,MKPAT ENIN,PHC ETUK NUNG UKIM
746,Akwa Ibom,ORUK ANAM,GENERAL HOSPITAL IKOT OKORO
747,Akwa Ibom,ORUK ANAM,COTTAGE HOSPITAL IBESIT
748,Akwa Ibom,ORUK ANAM,PRIMARY HEALTH CENTRE IKOT IBRITAM
749,Akwa Ibom,ORUK ANAM,HEALTH CENTRE EKPARAKWA
750,Akwa Ibom,ORUK ANAM,"MODEL HEALTH CENTRE, UKPOM"
751,Akwa Ibom,ORUK ANAM,"HEALTH CENTRE , IKOT ESENAM"
752,Akwa Ibom,ORUK ANAM,"MEDICAL CENTRE AKSU,OBIO AKPA"
753,Akwa Ibom,ORUK ANAM,PRIMARY HEALTH CENTRE ATA OBIO AKPA
754,Akwa Ibom,ORUK ANAM,PHC NUNG IKOT OKUSUNG
755,Akwa Ibom,ORUK ANAM,AKSU
756,Akwa Ibom,ORUK ANAM,H/C IKOT UDORO
757,Akwa Ibom,ORUK ANAM,PHC ATA OBIO AKPA
758,Akwa Ibom,UKANAFUN,PRIMARY HEALTH CENTRE BASE
759,Akwa Ibom,UKANAFUN,HEALTH CENTRE IKOT UDO OSSIOM
760,Akwa Ibom,UKANAFUN,HEALTH CENTRE OHAOBU
761,Akwa Ibom,UKANAFUN,HEALTH POST NKEK
762,Akwa Ibom,UKANAFUN,HEALTH CENTRE AFAHA ODON
763,Akwa Ibom,UKANAFUN,HOMELAND CLINIC
764,Akwa Ibom,UKANAFUN,HEALTH CENTRE NSEHE
765,Akwa Ibom,UKANAFUN,HEALTH CENTRE ADAT IFANG
766,Akwa Ibom,UKANAFUN,H/C NORTHERN AFAHA
767,Akwa Ibom,UKANAFUN,H/C IKOT OKU USUNG
768,Akwa Ibom,UKANAFUN,UKANAFUN H/C
769,Akwa Ibom,UKANAFUN,H/C IK UDO OSSIOM
770,Akwa Ibom,UKANAFUN,H/C AFAHA IKOT INYANG
771,Akwa Ibom,UKANAFUN,H/C IKOT UNAH
772,Akwa Ibom,UKANAFUN,H/C AFOHO IKOT AKWA
773,Akwa Ibom,UKANAFUN,H/C ADAT IFANG
774,Akwa Ibom,IBIONO IBOM,PRIMARY HEALTH CENTRE IKPA
775,Akwa Ibom,IBIONO IBOM,ST THERASA HOSPITAL
776,Akwa Ibom,IBIONO IBOM,HEALTH CENTRE IKOT IDAHA
777,Akwa Ibom,IBIONO IBOM,HEALTH CENTRE OKOPEDI USE
778,Akwa Ibom,IBIONO IBOM,COMPREHENSIVE HEALTH CENTRE ONO
779,Akwa Ibom,IBIONO IBOM,MODEL HEALTH CENTRE IKOT ESEN
780,Akwa Ibom,IBIONO IBOM,HEALTH CENTRE USE IKOT AMAMA
781,Akwa Ibom,IBIONO IBOM,HEALTH CENTREH/C IDIDEP USUK
782,Akwa Ibom,IBIONO IBOM,H/C IKOT ADA IDEM
783,Akwa Ibom,IBIONO IBOM,CHC IDORO
784,Akwa Ibom,IBIONO IBOM,H/C IKOT EDUNG
785,Akwa Ibom,IBIONO IBOM,H/C AKA IDIDEP
786,Akwa Ibom,IBIONO IBOM,H/C NSAN
787,Akwa Ibom,IBIONO IBOM,H/C IKPANYA
788,Akwa Ibom,IBIONO IBOM,PHC OKOPEDI USE
789,Akwa Ibom,IKOT EKPENE,GENERAL HOSPITAL IKOT EKPENE
790,Akwa Ibom,IKOT EKPENE,"IDH, IKOT EKPENE"
791,Akwa Ibom,IKOT EKPENE,PRIMARY HEALTH CENTRE OPERATIONAL BASE IK. EKPENE
792,Akwa Ibom,IKOT EKPENE,PRISON CLINIC IK.EKPENE
793,Akwa Ibom,IKOT EKPENE,HEALTH CENTRE IKOT UDOE
794,Akwa Ibom,IKOT EKPENE,HEALTH CENTRE UTU EDEM USUNG
795,Akwa Ibom,IKOT EKPENE,HEALTH POST URUA OBO
796,Akwa Ibom,IKOT EKPENE,HEALTH POST ABIA OKPO IKOT ESSIEN
797,Akwa Ibom,IKOT EKPENE,PHC AMAYAM
798,Akwa Ibom,IKOT EKPENE,H/C URUK USO
799,Akwa Ibom,IKOT EKPENE,H/C IBONG IKOT AKAN
800,Akwa Ibom,IKOT EKPENE,H/C IKOT OTU
801,Akwa Ibom,OBOT AKARA,COMPREHENSIVE HEALTH CENTRE NTO EDINO
802,Akwa Ibom,OBOT AKARA,PRIMARY HEALTH CENTRE NTO EDINO
803,Akwa Ibom,OBOT AKARA,HEALTH CENTRE IKOT ABIA ANWAN
804,Akwa Ibom,OBOT AKARA,PRIMARY HEALTH CENTRE OBOT AKARA
805,Akwa Ibom,OBOT AKARA,HEALTH CENTRE ABIA OKPO NKAP
806,Akwa Ibom,OBOT AKARA,HEALTH CENTRE IKWEN IKOT UDOM
807,Akwa Ibom,OBOT AKARA,"MODEL HEALTH CENTRE, IKOT UTU"
808,Akwa Ibom,OBOT AKARA,PHC NKO
809,Akwa Ibom,OBOT AKARA,HC OKPO ETO IKOT IMO
810,Akwa Ibom,OBOT AKARA,H/C NTO ASSIAK
811,Akwa Ibom,OBOT AKARA,H/C NSIT IKPE
812,Akwa Ibom,OBOT AKARA,H/C UBON AKWA OBOT
813,Akwa Ibom,OBOT AKARA,MODEL H/C IKOT UTU
814,Akwa Ibom,OBOT AKARA,H/C ABAMA
815,Akwa Ibom,EASTERN OBOLO,PRIMARY HEALTH CENTRE OKOROETTE
816,Akwa Ibom,EASTERN OBOLO,HEALTH CENTRE AMADAKA
817,Akwa Ibom,EASTERN OBOLO,HEALTH CENTRE IKO TOWN
818,Akwa Ibom,EASTERN OBOLO,HEALTH CENTRE EMEREOKE
819,Akwa Ibom,EASTERN OBOLO,HEALTH CENTRE AMAUKA/AMANGLAS
820,Akwa Ibom,EASTERN OBOLO,H/POST OKOROMBOKHO
821,Akwa Ibom,EASTERN OBOLO,H/POST ATABRIKANG
822,Akwa Ibom,EASTERN OBOLO,H/POST ELEKPON
823,Akwa Ibom,EASTERN OBOLO,H/C OKOROINYONG
824,Akwa Ibom,EASTERN OBOLO,HEALTH CENTRE IKONTA/OBLANGA
825,Akwa Ibom,EASTERN OBOLO,GENERAL HOSPITAL OKORETTE
826,Akwa Ibom,EKET,IMMANUEL GENERAL HOSPITAL EKET
827,Akwa Ibom,EKET,HEALTH CENTRE MKPOK
828,Akwa Ibom,EKET,COMPREHENSIVE HEALTH CENTRE OKON
829,Akwa Ibom,EKET,PRISONS CLINIC
830,Akwa Ibom,EKET,MARY SLESSORHOSPITAL EFFOI
831,Akwa Ibom,EKET,HEALTH CENTRE AFAHA ATAI
832,Akwa Ibom,EKET,HEALTH CENTRE IDUNG INANG
833,Akwa Ibom,EKET,HEALTH POST ESIT URUA
834,Akwa Ibom,EKET,HEALTH CENTRE IKOT USE EKONG
835,Akwa Ibom,EKET,MODEL HEALTH CENTRE NDUO EDUO
836,Akwa Ibom,EKET,H/C IKOT OKUDOM EKET
837,Akwa Ibom,EKET,H/C IDUA
838,Akwa Ibom,EKET,H/C AFAHA UQUA
839,Akwa Ibom,EKET,H/C IKOT NKPONG OKON 2
840,Akwa Ibom,ESIT EKET,PRIMARY HEALTH CENTRE UQUO
841,Akwa Ibom,ESIT EKET,COTTAGE HOSPITAL EKPENE OBO
842,Akwa Ibom,ESIT EKET,PRIMARY HEALTH CENTRE EDOR
843,Akwa Ibom,ESIT EKET,HEALTH CENTRE ETEBI
844,Akwa Ibom,ESIT EKET,H/EALTH POST NTAK INYANG
845,Akwa Ibom,ESIT EKET,HEALTH CENTRE IDUNG ASSAN
846,Akwa Ibom,ESIT EKET,H/C ODORO NKIT
847,Akwa Ibom,ESIT EKET,H/C IKO EFAK ESIT EKET
848,Akwa Ibom,ESIT EKET,H/C EBE-EKPI
849,Akwa Ibom,ESIT EKET,H/C IKPA
850,Akwa Ibom,ESIT EKET,H/C AFAHA EKPENEOI
851,Akwa Ibom,IBENO,PRIMARY HEALTH CENTRE UKPENEKANG
852,Akwa Ibom,IBENO,COTTAGE HOSPITAL IBENO
853,Akwa Ibom,IBENO,HEALTH POST IWUOCHANG
854,Akwa Ibom,IBENO,HEALTH POST MKPANAK
855,Akwa Ibom,IBENO,HEALTH CENTRE OKORO UTIP
856,Akwa Ibom,IBENO,HEALTH POST INUA EYET IKOT
857,Akwa Ibom,IBENO,HEALTH CENTRE NTAFRE
858,Akwa Ibom,IBENO,HEALTH CENTRE ATABRIKANG
859,Akwa Ibom,IBENO,HEALTH CENTRE ATIA
860,Akwa Ibom,IBENO,HEALTH CENTRE IWUOKPOMOPOLOM
861,Akwa Ibom,ONNA,HEALTH CENTRE NUNG OKU
862,Akwa Ibom,ONNA,HEALTH CENTRE FOUR TOWNS IKOT UDO
863,Akwa Ibom,ONNA,PRIMARY HEALTH CENTRE ABAT
864,Akwa Ibom,ONNA,COTTAGE HOSPITAL IKOT IKO IBON
865,Akwa Ibom,ONNA,HEALTH CENTRE EDEM IDIM
866,Akwa Ibom,ONNA,HEALTH CENTRE ATIAMKPAT
867,Akwa Ibom,ONNA,HEALTH CENTRE OKAT
868,Akwa Ibom,ONNA,HEALTH CENTRE MKPOK
869,Akwa Ibom,ONNA,H/C IKOT IDEM UDO
870,Akwa Ibom,ONNA,H/C IKOT EBIOANG
871,Akwa Ibom,ONNA,GENERAL HOSP ONNA
872,Akwa Ibom,ETINAN,QUA IBOE CHURCH LEPROSY HOSPITAL
873,Akwa Ibom,ETINAN,GENERAL HOSPITAL ETINAN
874,Akwa Ibom,ETINAN,PRIMARY HEALTH IKOT OBIO INYANG
875,Akwa Ibom,ETINAN,COMPREHENSIVE HEALTH CENTRE MBIOTO 1
876,Akwa Ibom,ETINAN,GENRAL HOSPITAL MBIOTO 11
877,Akwa Ibom,ETINAN,PHC IKOT UDOABIA
878,Akwa Ibom,ETINAN,PHC ONIONG
879,Akwa Ibom,ETINAN,PHC NKANA
880,Akwa Ibom,ETINAN,PHC BASE ETINAN
881,Akwa Ibom,ETINAN,PHC NDON UTIM ETINAN
882,Akwa Ibom,ETINAN,PHC EFA
883,Akwa Ibom,ETINAN,PHC IKOT ESEN OKU
884,Akwa Ibom,IBESIKPO ASUTAN,PRIMARY HEALTH CENTRE NUNG UDOE
885,Akwa Ibom,IBESIKPO ASUTAN,MOUNT CARMEL AKPAUTONG
886,Akwa Ibom,IBESIKPO ASUTAN,HEALTH CENTRE IKOT AKPAEDUNG
887,Akwa Ibom,IBESIKPO ASUTAN,MODEL PRIMARY HEALTH CENTRE NUNG UDOE
888,Akwa Ibom,IBESIKPO ASUTAN,H/C IKOT OBIO EDEM
889,Akwa Ibom,IBESIKPO ASUTAN,PHC MBIEREBE AKPAWAT
890,Akwa Ibom,IBESIKPO ASUTAN,H/C IKOT IYAN
891,Akwa Ibom,NSIT ATAI,PRIMARY HEALTH CENTRE ODOT
892,Akwa Ibom,NSIT ATAI,COMPREHENSIVE HEALTH CENTRE IKOT MKPENE
893,Akwa Ibom,NSIT ATAI,HEALTH POST OKORO NSIT
894,Akwa Ibom,NSIT ATAI,HEALTH CENTRE IWOK
895,Akwa Ibom,NSIT ATAI,HEALTH CENTRE IKOT EDEBE
896,Akwa Ibom,NSIT ATAI,HEALTH CENTRE 1KOT UYO
897,Akwa Ibom,NSIT ATAI,H/C IKOT MKPO
898,Akwa Ibom,NSIT ATAI,H/C IKOT ITIE UDUNG
899,Akwa Ibom,NSIT ATAI,H/C IBEDU
900,Akwa Ibom,NSIT ATAI,H/P IKOT OUT
901,Akwa Ibom,NSIT ATAI,H/POST IKOT OBON
902,Akwa Ibom,NSIT IBOM,PRIMARY HEALTH CENTRE AFAHA OFFIONG
903,Akwa Ibom,NSIT IBOM,MODEL PRIMARY HEALTH CENTRE MBIOKPORO 1
904,Akwa Ibom,NSIT IBOM,PRIMARY HEALTH CENTRE AFIA NSIT URUA NKO
905,Akwa Ibom,NSIT IBOM,PRIMARY HEALTH CENTRE OBOETIM NSIT
906,Akwa Ibom,NSIT IBOM,PRIMARY HEALTH CENTRE ASSANG
907,Akwa Ibom,NSIT IBOM,PRIMARY HEALTH CENTRE IKOT OBIO ETANG
908,Akwa Ibom,NSIT IBOM,PHC AFAHA ABIA
909,Akwa Ibom,NSIT IBOM,PHC ASANG
910,Akwa Ibom,NSIT IBOM,MEDICAL CENTRE MBIOKPORO 2
911,Akwa Ibom,NSIT IBOM,PHC-IKOT OBIO ETAN
912,Akwa Ibom,NSIT IBOM,H/P OBO ATAI
913,Akwa Ibom,NSIT IBOM,H/P IKOT OFFIOK/UKAT
914,Akwa Ibom,NSIT IBOM,PHC MBIASO
915,Akwa Ibom,NSIT UBIUM,COTTAGE HOSPITAL AKAI UBIUM
916,Akwa Ibom,NSIT UBIUM,COTTAGE HOSPITAL IKOT EKPENE UDO
917,Akwa Ibom,NSIT UBIUM,COMPREHENSIVE HEALTH CENTRE IKOT AKPAMBA
918,Akwa Ibom,NSIT UBIUM,PRIMARY HEALTH CENTRE IKOT EDIBON
919,Akwa Ibom,NSIT UBIUM,MODEL PRIMARY HEALTH CENTRE IKOT EKWERE
920,Akwa Ibom,NSIT UBIUM,PRIMARY HEALTH CENTRE ITRETO
921,Akwa Ibom,NSIT UBIUM,PRIMARY HEALTH CENTRE IKOT UBO
922,Akwa Ibom,NSIT UBIUM,PRIMARY HEALTH CENTRE NDIYA
