id,state,lga,facility_name
578,Katsina,MANI,PHC MUDURU
579,Katsina,MANI,PHC MANI
580,Katsina,MANI,PHC DUWAN
581,Katsina,MANI,HC SHEME
582,Katsina,MANI,MCH MAGAMI
583,Katsina,MANI,HC BARYAWA
584,Katsina,MANI,MCH KWATTA
585,Katsina,MANI,PHC BUJAWA
586,Katsina,MANI,PHC TSAGEM
587,Katsina,MANI,MCH RANDAWA
588,Katsina,MANI,HC JIDDA
589,Katsina,MANI,HC BARNAWA
590,Katsina,MANI,SALAM MATERNITY CLINIC
591,Katsina,MANI,HC KWANGWAMA
592,Katsina,MANI,HC CHAKARANBI
593,Katsina,MANI,HC SAMBAWA
594,Katsina,MANI,HC ANIYAWA
595,Katsina,MANI,HC SHA'ISKAWA
596,Katsina,MANI,HC KURNA
597,Katsina,MANI,MCH HAMCHETA
598,Katsina,MANI,HC MARKE
599,Katsina,MANI,MDG MAKAU
600,Katsina,MANI,HC GEWAYAU
601,Katsina,MANI,HC DAMAWA
602,Katsina,MANI,HC NASARAWA
603,Katsina,MANI,MCH FILIN KWALLO
604,Katsina,MANI,HC BAGIWA
605,Katsina,MANI,HC KUKOKI
606,Katsina,MANI,HC GUNKI
607,Katsina,MANI,MCH TAKUSHEYI
608,Katsina,MANI,HC DURU
609,Katsina,MANI,MCH ALIYABA
610,Katsina,MANI,MCH JANI
611,Katsina,MANI,HC BINONI
612,Katsina,MANI,HC YARCHAKARANDE
613,Katsina,MANI,HC KWALKODAU
614,Katsina,MANI,HC BAKANKARA
615,Katsina,MANI,HC GABI
616,Katsina,MANI,HC TAIKI
617,Katsina,MANI,MCH DOGARAWA
618,Katsina,MANI,HC GANDA
619,Katsina,MANI,HC BADOLE
620,Katsina,MASHI,CHC MASHI
621,Katsina,MASHI,PHC BIRNIN KUKA
622,Katsina,MASHI,PHC RANDA
623,Katsina,MASHI,MCH DOKA
624,Katsina,MASHI,MCH SONKAYA
625,Katsina,MASHI,MCH GALLU
626,Katsina,MASHI,MCHC DOGURU
627,Katsina,MASHI,MCH MARKE
628,Katsina,MASHI,MCH KASANKI
629,Katsina,MASHI,MCH MAJIGIRI
630,Katsina,MASHI,MCHC TAMILO
631,Katsina,MASHI,HC AGALA
632,Katsina,MASHI,HC JANA
633,Katsina,MASHI,HC TSAMIYAR LALU
634,Katsina,MASHI,HC BULA
635,Katsina,MASHI,HC YARDADDO
636,Katsina,MASHI,HC KILAFO
637,Katsina,MASHI,HC GARO
638,Katsina,MASHI,HC GANAFIGAU
639,Katsina,MASHI,MCHC YARRIGA
640,Katsina,MASHI,HC TAGURA
641,Katsina,MASHI,HC GUMA
642,Katsina,MASHI,HC DANLAKO
643,Katsina,MASHI,HC BAGAWA
644,Katsina,MASHI,HC ISHE-SHE
645,Katsina,MASHI,HC MURAYE
646,Katsina,MASHI,HC TORANKE
647,Katsina,MATAZU,CHC MATAZU
648,Katsina,MATAZU,MPHC SAYAYA
649,Katsina,MATAZU,MPH MAZOJI
650,Katsina,MATAZU,MPHC GWARJO
651,Katsina,MATAZU,MPHC PAPU
652,Katsina,MATAZU,MPHC RINJIN IDI
653,Katsina,MATAZU,MPHC KARADUWA
654,Katsina,MATAZU,HC BAKANE
655,Katsina,MATAZU,MPHC KOGARI
656,Katsina,MATAZU,HC GINCHAWA
657,Katsina,MATAZU,HC UNGUWAR SARKA
658,Katsina,MATAZU,HC JUMAWA
659,Katsina,MATAZU,HC JINFAR NAWALA
660,Katsina,MATAZU,HC TSAKKUWA
661,Katsina,MATAZU,HC GALAWAI
662,Katsina,MATAZU,HC KAWARI
663,Katsina,MATAZU,MCHC DISSI
664,Katsina,MATAZU,HC DANBANGA
665,Katsina,MATAZU,HC DABAWA
666,Katsina,MATAZU,HC GIDAN ALHAJI LAWAL
667,Katsina,MATAZU,HC YARKINYI
668,Katsina,MATAZU,HC N/YAMU
669,Katsina,MUSAWA,GH musawa
670,Katsina,MUSAWA,phc dangani
671,Katsina,MUSAWA,chc jikamshi
672,Katsina,MUSAWA,PHC TUGE
673,Katsina,MUSAWA,PHC MANGAFI
674,Katsina,MUSAWA,PHC GARU
675,Katsina,MUSAWA,PHC KURKUJAN
676,Katsina,MUSAWA,Santar Ringi
677,Katsina,MUSAWA,HC Turawa
678,Katsina,MUSAWA,HC Turawa
679,Katsina,MUSAWA,Santar Ringi
680,Katsina,MUSAWA,HC GIDAN LOMO
681,Katsina,MUSAWA,HC KANKWANA
682,Katsina,MUSAWA,HC FARINDUTSE
683,Katsina,RIMI,HC Masabo
684,Katsina,RIMI,HC 'Yar Mudi
685,Katsina,RIMI,HC RIMAWA
686,Katsina,RIMI,HC KARARE
687,Katsina,RIMI,PHC ALARAINI
688,Katsina,RIMI,GH RIMI
689,Katsina,RIMI,CHC Abukur
690,Katsina,RIMI,Mchc Makurda
691,Katsina,RIMI,Family Support Health Clinic Rimi
692,Katsina,RIMI,Phc Iyatawa
693,Katsina,RIMI,PHC TSAGERO
694,Katsina,RIMI,phc kanya
695,Katsina,RIMI,MCHC EKA
696,Katsina,RIMI,PHC YARNABANYE
697,Katsina,RIMI,phc maje
698,Katsina,SABUWA,PHC SAYAU
699,Katsina,SABUWA,PHC GAMJI
700,Katsina,SABUWA,CHC SABUWA
701,Katsina,SABUWA,HC GAZARI
702,Katsina,SABUWA,HC TAURA
703,Katsina,SABUWA,HC MAICHAKI
704,Katsina,SABUWA,HC BARKISHI
705,Katsina,SABUWA,HC YARKAKA
706,Katsina,SABUWA,HC INONO
707,Katsina,SABUWA,HC JIGO
708,Katsina,SABUWA,HC NAKABA
709,Katsina,SABUWA,HC UNGUWAR SARKI
710,Katsina,SABUWA,MARYAM HUMAIRA CLINIC
711,Katsina,SABUWA,HC MAIKASUWA
712,Katsina,SABUWA,HC MAIGAYYA
713,Katsina,SABUWA,HC UNGUWAR SANI
714,Katsina,SABUWA,MPHC MACHIKA
715,Katsina,SABUWA,HC AWALA
716,Katsina,SABUWA,HC UNGUWAR ISAU
717,Katsina,SABUWA,PHC DAMARI
718,Katsina,SABUWA,HASKE CLINIC
719,Katsina,Sabuwa,HC 'YARLAGWADA
720,Katsina,Sabuwa,PHC DUGU MU'AZU
721,Katsina,Sabuwa,HC ALBASU
722,Katsina,Sabuwa,HC HAYIN YABO
723,Katsina,Sabuwa,HC R/IWA
724,Katsina,Sabuwa,HC KANAWA
725,Katsina,Sabuwa,HC YADI
726,Katsina,Sabuwa,HC YARKINDA
727,Katsina,Sabuwa,HC MAIGANGUMA
728,Katsina,Sabuwa,HC KINDO
729,Katsina,Sabuwa,HC MARAKE
730,Katsina,Sabuwa,HC MAIBAKKO
731,Katsina,Sabuwa,HC MAZARE
732,Katsina,Sabuwa,HC UNGUWAR BAKO
733,Katsina,Sabuwa,HC BANDAGA
734,Katsina,SAFANA,Maikada HC
735,Katsina,SAFANA,HC Mammado
736,Katsina,SAFANA,HC Makanwaci
737,Katsina,SAFANA,MFHC YARLILO
738,Katsina,SAFANA,HC DOGARAWA
739,Katsina,SAFANA,CHC SAFANA
740,Katsina,SAFANA,MPHC RUNKA
741,Katsina,SAFANA,MPHC BABBAN DUHU
742,Katsina,SAFANA,MPHC YARLILO
743,Katsina,SAFANA,PHC KUKAR SAMU
744,Katsina,SAFANA,PHC ZAKKA
745,Katsina,SAFANA,PHC GORA
746,Katsina,SAFANA,MDG CLINIC BAURE
747,Katsina,SAFANA,MCHC TSASKIYA
748,Katsina,SAFANA,H.C BARE -BARI
749,Katsina,SAFANA,H.C KUNAMAWA
750,Katsina,SAFANA,HC LIZAMAWA
751,Katsina,SANDAMU,CHC SANDAMU
752,Katsina,SANDAMU,MPHC R/TSAMIYA
753,Katsina,SANDAMU,MCH FAGO
754,Katsina,SANDAMU,MCH KATSAYAL
755,Katsina,SANDAMU,MCH KWASARAWA
756,Katsina,SANDAMU,MCH KARKARKU
757,Katsina,SANDAMU,MCH RUWA DUTS
758,Katsina,SANDAMU,HC YAKAWADA
759,Katsina,SANDAMU,HC S/GARI
760,Katsina,SANDAMU,MCH ZUGAI
761,Katsina,SANDAMU,HC JIBA
762,Katsina,SANDAMU,HC MAJIYAWA
763,Katsina,SANDAMU,MCH RUMA
764,Katsina,SANDAMU,HC Jarkuka
765,Katsina,SANDAMU,HC YARMANUWA
766,Katsina,SANDAMU,MCH DANGAU
767,Katsina,SANDAMU,MCH MAYE
768,Katsina,ZANGO,CHC ZANGO
769,Katsina,ZANGO,MPHC ZANGO
770,Katsina,ZANGO,HC DAWAN MALAN
771,Katsina,ZANGO,MPHC 'YARDAJE
772,Katsina,ZANGO,MCH DARGAGE
773,Katsina,ZANGO,MCH SARA
774,Katsina,ZANGO,MPHC UNGUWAR DUMA
775,Katsina,ZANGO,HC BARAGE
776,Katsina,ZANGO,MPHC KAWARIN KUDI
777,Katsina,ZANGO,MPHC GARNI
778,Katsina,ZANGO,MCH KANDA
779,Katsina,ZANGO,MPHC GAMBA
780,Katsina,ZANGO,PHC ROGOGO
781,Katsina,ZANGO,HC FIWUNI
782,Katsina,ZANGO,HC GIDILA
783,Katsina,ZANGO,HC DAN'ALI
784,Katsina,ZANGO,HC BUGAJE
785,Katsina,ZANGO,HC MADAKA
786,Katsina,ZANGO,HC MAKIYA
787,Katsina,ZANGO,HC BADAKE
788,Katsina,ZANGO,HC FANTEKA
789,Katsina,ZANGO,HC KUTUTTURE
790,Katsina,ZANGO,HC YAKASARA
791,Katsina,ZANGO,HC WALAWA
792,Katsina,ZANGO,HC DASHA
793,Kebbi,Aliero LGA,Dan galadima 1
794,Kebbi,Aliero LGA,Dan warai
795,Kebbi,Aliero LGA,Dakala
796,Kebbi,Aliero LGA,Gumbin dari
797,Kebbi,Aliero LGA,Kashin zama
798,Kebbi,Aliero LGA,Jiga birni
799,Kebbi,Aliero LGA,Jiga kambarori
800,Kebbi,Aliero LGA,Jiga sala
801,Kebbi,Aliero LGA,Gumbulu
802,Kebbi,Aliero LGA,General hospital aliero
803,Kebbi,Aliero LGA,Gangije
804,Kebbi,Aliero LGA,Dorawai
805,Kebbi,Aliero LGA,Mallamawa
806,Kebbi,Aliero LGA,Unguwar Amadu
807,Kebbi,Aliero LGA,Unguwar Basharu
808,Kebbi,Aliero LGA,Unguwar galadima
809,Kebbi,Aliero LGA,Rafin bauna
810,Kebbi,Aliero LGA,Marmaro
811,Kebbi,Aliero LGA,Kali
812,Kebbi,Aliero LGA,Sadam
813,Kebbi,Aliero LGA,State university clinic
814,Kebbi,Aliero LGA,Sabiyel
815,Kebbi,Arewa LGA,Bachaka PHC
816,Kebbi,Arewa LGA,Sakkwabe Disp.
817,Kebbi,Arewa LGA,Bingel
818,Kebbi,Arewa LGA,Gamuzza Disp.
819,Kebbi,Arewa LGA,Daura Disp.
820,Kebbi,Arewa LGA,Shuda Disp.
821,Kebbi,Arewa LGA,Gwarmai Disp.
822,Kebbi,Arewa LGA,Jarkuka Disp.
823,Kebbi,Arewa LGA,Bui PHC
824,Kebbi,Arewa LGA,Maje Kuka Disp.
825,Kebbi,Arewa LGA,Mamunu Disp.
826,Kebbi,Arewa LGA,Tago Disp.
827,Kebbi,Arewa LGA,T/Tsoho Disp.
828,Kebbi,Arewa LGA,Dangwangora Disp.
829,Kebbi,Arewa LGA,Gigani Disp.
830,Kebbi,Arewa LGA,Hakimawa Disp.
831,Kebbi,Arewa LGA,Bagga Disp.
832,Kebbi,Arewa LGA,Chibike Muza Disp.
833,Kebbi,Arewa LGA,MDGs Dogon Daji
834,Kebbi,Arewa LGA,Marake Disp.
835,Kebbi,Arewa LGA,Kohobi Disp.
836,Kebbi,Arewa LGA,Unguwar Muza
837,Kebbi,Arewa LGA,Fawangu Disp.
838,Kebbi,Arewa LGA,Chibike Illela Disp.
839,Kebbi,Arewa LGA,Falde Disp.
840,Kebbi,Arewa LGA,Shalwai Disp.
841,Kebbi,Arewa LGA,Dalijan Disp.
842,Kebbi,Arewa LGA,Feske Tudu Disp.
843,Kebbi,Arewa LGA,Feske Babba Disp.
844,Kebbi,Arewa LGA,Ganza Disp.
845,Kebbi,Arewa LGA,Jaffeji Disp.
846,Kebbi,Arewa LGA,Kwalaye Zabarmawa Disp.
847,Kebbi,Arewa LGA,Amagoro MDG
848,Kebbi,Arewa LGA,Tubowa Disp.
849,Kebbi,Arewa LGA,Gorin Dikko MDG.
850,Kebbi,Arewa LGA,Sabaru Disp.
851,Kebbi,Arewa LGA,Landari Disp
852,Kebbi,Arewa LGA,Zamawa
853,Kebbi,Arewa LGA,Rafintsaka PHC
854,Kebbi,Arewa LGA,Gumundai Disp.
855,Kebbi,Arewa LGA,Kunchin Baba Disp.
856,Kebbi,Arewa LGA,Goron Ango Disp.
857,Kebbi,Arewa LGA,Gumki Disp.
858,Kebbi,Arewa LGA,Gorun mauri Disp.
859,Kebbi,Arewa LGA,Kunduda
860,Kebbi,Arewa LGA,Dumbugaje Disp
861,Kebbi,Arewa LGA,General Hosp Kangiwa
862,Kebbi,Arewa LGA,Kangiwa Town Disp.
863,Kebbi,Arewa LGA,Kwalaye Arewa Disp
864,Kebbi,Arewa LGA,Karen Malan Disp.
865,Kebbi,Arewa LGA,Baraya Babba
866,Kebbi,Arewa LGA,Kangiwa MCH
867,Kebbi,Arewa LGA,Karen Jantullu NPHDA
868,Kebbi,Arewa LGA,Laima Disp.
869,Kebbi,Arewa LGA,Madamfara Disp.
870,Kebbi,Arewa LGA,Tsamiya Disp.
871,Kebbi,Arewa LGA,Kukoki Disp.
872,Kebbi,Arewa LGA,Hudusu Disp.
873,Kebbi,Arewa LGA,Rimau Disp.
874,Kebbi,Arewa LGA,Sarka Disp.
875,Kebbi,Arewa LGA,Bagiza Disp.
876,Kebbi,Arewa LGA,Kwakware Disp.
877,Kebbi,Arewa LGA,Zagabu Disp.
878,Kebbi,Arewa LGA,Gorun Labbo Disp.
879,Kebbi,Arewa LGA,Dutsin fakara Disp
880,Kebbi,Arewa LGA,Yeldu PHC
881,Kebbi,Arewa LGA,Matankari Disp.
882,Kebbi,Arewa LGA,Maikali Disp.
883,Kebbi,Arewa LGA,Gandu Wala Disp.
884,Kebbi,Arewa LGA,GANDU WALA DISP
885,Kebbi,Argungu LGA,MDG Alwasa
886,Kebbi,Argungu LGA,MCH Gotomo
887,Kebbi,Argungu LGA,Dabire H/F
888,Kebbi,Argungu LGA,Tungar Rafi H/F
889,Kebbi,Argungu LGA,Tungar Marina H/F
890,Kebbi,Argungu LGA,Umara H/F
891,Kebbi,Argungu LGA,Gwabare H/F
892,Kebbi,Argungu LGA,MPHC Felande
893,Kebbi,Argungu LGA,MDG Unguwar Malam Hassan
894,Kebbi,Argungu LGA,Tungar Noma H/F
895,Kebbi,Argungu LGA,Tungar Maidawa H/F
896,Kebbi,Argungu LGA,Jada H/F
897,Kebbi,Argungu LGA,Argungu town Dispensary
898,Kebbi,Argungu LGA,PHC Gulma
899,Kebbi,Argungu LGA,Gulma Town Dispensary
900,Kebbi,Argungu LGA,Fakon Sarki H/F
901,Kebbi,Argungu LGA,MDGs Wali
902,Kebbi,Argungu LGA,Bela H/F
903,Kebbi,Argungu LGA,Tungar Alkasun H/F
904,Kebbi,Argungu LGA,Gijiya H/F
905,Kebbi,Argungu LGA,Kamfani H/F
906,Kebbi,Argungu LGA,Sabongarin Kanta H/F
907,Kebbi,Argungu LGA,MCH Argungu
908,Kebbi,Argungu LGA,G.R.A. H/F
909,Kebbi,Argungu LGA,NRC H/F
910,Kebbi,Argungu LGA,CHC Argungu
911,Kebbi,Argungu LGA,Gen. Hospital Argungu
912,Kebbi,Argungu LGA,Gaskiya Clinic
913,Kebbi,Argungu LGA,MDG Lailaba
914,Kebbi,Argungu LGA,Natsini H/F
915,Kebbi,Argungu LGA,Baguni H/F
916,Kebbi,Argungu LGA,MDGs Sauwa
917,Kebbi,Argungu LGA,Kaura Sani H/F
918,Kebbi,Argungu LGA,Birnin Lafiya H/F
919,Kebbi,Argungu LGA,Dalatu H/F
920,Kebbi,Argungu LGA,Bangola H/F
921,Kebbi,Argungu LGA,Kukadu H/F
922,Kebbi,Argungu LGA,MPHC Tungar Zazzagawa
923,Kebbi,Argungu LGA,Zazzagawa Rumbuki H/F
924,Kebbi,Argungu LGA,Tungulawa H/F
925,Kebbi,Argungu LGA,Sarkawa H/F
926,Kebbi,Argungu LGA,Fakkai H/F
927,Kebbi,Argungu LGA,Unguwar Shayau H/F
928,Kebbi,Argungu LGA,Raya H/F
929,Kebbi,Augie LGA,Gen Hospital Augie
930,Kebbi,Augie LGA,PHC Augie
931,Kebbi,Augie LGA,PHC Bagaye
932,Kebbi,Augie LGA,PHC Gidan Dabi
933,Kebbi,Augie LGA,PHC Yola
934,Kebbi,Augie LGA,PHC Mera
935,Kebbi,Augie LGA,PHC Dundaye
936,Kebbi,Augie LGA,PHC Illela
937,Kebbi,Augie LGA,PHC Kwaido
938,Kebbi,Augie LGA,PHC Zagie
939,Kebbi,Augie LGA,PHC Tungar Rafi
940,Kebbi,Augie LGA,PHC Matankari
941,Kebbi,Augie LGA,PHC Garu
942,Kebbi,Augie LGA,PHC Shafa zane
943,Kebbi,Augie LGA,PHC Bagura
944,Kebbi,Augie LGA,PHC Dankal
945,Kebbi,Augie LGA,PHC Dikke
946,Kebbi,Augie LGA,PHC Birnin Tudu
947,Kebbi,Augie LGA,PHC Gudale
948,Kebbi,Augie LGA,PHC Bayawa
949,Kebbi,Augie LGA,PHC Fadi Sonka
950,Kebbi,Augie LGA,PHC Awade
951,Kebbi,Augie LGA,PHC Farin Dutse
952,Kebbi,Augie LGA,PHC Shafarma
953,Kebbi,Augie LGA,PHC Lugga
954,Kebbi,Augie LGA,PHC Bangarawa
955,Kebbi,Augie LGA,PHC GidanKoni
956,Kebbi,Augie LGA,PHC Jabaka
957,Kebbi,Augie LGA,PHC Kwarkwari
958,Kebbi,Augie LGA,PHC Dafashi
959,Kebbi,Augie LGA,PHC Sabla
960,Kebbi,Augie LGA,PHC Borai
961,Kebbi,Augie LGA,MCH Augie
962,Kebbi,Augie LGA,PHC Gidan Agoda
963,Kebbi,Augie LGA,PHC Tiggi
964,Kebbi,Augie LGA,PHC Bubuche
965,Kebbi,Bagudo LGA,G.H BAGUDO
966,Kebbi,Bagudo LGA,M.C.H
967,Kebbi,Bagudo LGA,P.H.C TUGA
968,Kebbi,Bagudo LGA,HEALTH POST
969,Kebbi,Bagudo LGA,P.H.C
970,Kebbi,Bagudo LGA,HEALTH POST
971,Kebbi,Bagudo LGA,P.H.C KENDE
972,Kebbi,Bagudo LGA,LANI H/POST
973,Kebbi,Bagudo LGA,KUMBOBO H/POST
974,Kebbi,Bagudo LGA,P.H.C MAITAMBARI
975,Kebbi,Bagudo LGA,SHARABI H/POST
976,Kebbi,Bagudo LGA,MAIDAHINI H/POST
977,Kebbi,Bagudo LGA,KWANGUWAI H/POST
978,Kebbi,Bagudo LGA,GARIN SHANGA H/POST
979,Kebbi,Bagudo LGA,P.H.C ZAGGA
980,Kebbi,Bagudo LGA,P.H.C KWASARA
981,Kebbi,Bagudo LGA,MADO H/POST
982,Kebbi,Bagudo LGA,P.H.C KALIEL
983,Kebbi,Bagudo LGA,BAHINDI H/POST
984,Kebbi,Bagudo LGA,BAKKI DOMA H/POST
985,Kebbi,Bagudo LGA,P.H.C LAFAGU
986,Kebbi,Bagudo LGA,GANTEN FADAMA H/POST
987,Kebbi,Bagudo LGA,GANTEN TUDU H/POST
988,Kebbi,Bagudo LGA,TUNGAN LAWAL H/POST
989,Kebbi,Bagudo LGA,G.H KAOJE
990,Kebbi,Bagudo LGA,P.H.C GWAMBA
991,Kebbi,Bagudo LGA,RAHA H/POST
992,Kebbi,Bagudo LGA,GENDANE H.POST
993,Kebbi,Bagudo LGA,YAMUSA H.POST
994,Kebbi,Bagudo LGA,BUYA H.POST
995,Kebbi,Bagudo LGA,DARANNA H.POST
996,Kebbi,Bagudo LGA,BAKIN RUWA H.POST
997,Kebbi,Bagudo LGA,MAJE H.POST
998,Kebbi,Bagudo LGA,TUNGAN FATA H.POST
999,Kebbi,Bagudo LGA,KAUDU H.POST
1000,Kebbi,Bagudo LGA,P.H.C TSAMIYA
1001,Kebbi,Bagudo LGA,BANI H.POST
1002,Kebbi,Bagudo LGA,GIDAN ZANA H.POST
1003,Kebbi,Bagudo LGA,SAMBE H.POST
1004,Kebbi,Bagudo LGA,SANJE H.POST
1005,Kebbi,Bagudo LGA,TAFKIN SIMINTI H.POST
1006,Kebbi,Bagudo LGA,SABON GARIN GANDU H.POST
1007,Kebbi,Bagudo LGA,GENERAL HOSPITAL ILLO
1008,Kebbi,Bagudo LGA,P.H.C ILLO
1009,Kebbi,Bagudo LGA,SABON GARI H.POST
1010,Kebbi,Bagudo LGA,KALI H.POST
1011,Kebbi,Bagudo LGA,KANGIWA H.POST
1012,Kebbi,Bagudo LGA,BULA LANGU H.POST
1013,Kebbi,Bagudo LGA,P.H.C LOLO
1014,Kebbi,Bagudo LGA,P.H.C KASATI
1015,Kebbi,Bagudo LGA,GIRIS H.POST
1016,Kebbi,Bagudo LGA,GESHARO H.POST
1017,Kebbi,Bagudo LGA,TUNDI H.POST
1018,Kebbi,Bagudo LGA,TUNGAN BAGE H.POST
1019,Kebbi,Birnin Kebbi LGA,Sir yahaya Memorial Hospital
1020,Kebbi,Birnin Kebbi LGA,Federal Medical Center
1021,Kebbi,Birnin Kebbi LGA,General Hospital Zauro
1022,Kebbi,Birnin Kebbi LGA,OHC Ambursa
1023,Kebbi,Birnin Kebbi LGA,PHC Asarara
1024,Kebbi,Birnin Kebbi LGA,PHC Gulumbe
1025,Kebbi,Birnin Kebbi LGA,PHC Kardi
1026,Kebbi,Birnin Kebbi LGA,Garin Aeawa Dispensary
1027,Kebbi,Birnin Kebbi LGA,Yamama Dispensary
1028,Kebbi,Birnin Kebbi LGA,Danyeku dispensary
1029,Kebbi,Birnin Kebbi LGA,Wasada dispensary
1030,Kebbi,Birnin Kebbi LGA,Matankari PHC
1031,Kebbi,Birnin Kebbi LGA,Nufawa Dispensary
1032,Kebbi,Birnin Kebbi LGA,Ujariyo dispensary
1033,Kebbi,Birnin Kebbi LGA,Tsamiyya dispensary
1034,Kebbi,Birnin Kebbi LGA,Asarara gulume dispensary
1035,Kebbi,Birnin Kebbi LGA,Dagere Dispensary
1036,Kebbi,Birnin Kebbi LGA,PHC makera
1037,Kebbi,Birnin Kebbi LGA,PHC maurida
1038,Kebbi,Birnin Kebbi LGA,PHC Gawassu
1039,Kebbi,Birnin Kebbi LGA,PHC Alabani
1040,Kebbi,Birnin Kebbi LGA,PHC karyo
1041,Kebbi,Birnin Kebbi LGA,PHC Babban Dutsi
1042,Kebbi,Birnin Kebbi LGA,Akwara dispensary
1043,Kebbi,Birnin Kebbi LGA,Unguwar Mijin Nana PHC
1044,Kebbi,Birnin Kebbi LGA,PHC Kola
1045,Kebbi,Birnin Kebbi LGA,Wuro Maliki Dispensary
1046,Kebbi,Birnin Kebbi LGA,Harasawa Dispensary
1047,Kebbi,Birnin Kebbi LGA,Bami mai ruwa Dispensary
1048,Kebbi,Birnin Kebbi LGA,Lagga Dispensary
1049,Kebbi,Birnin Kebbi LGA,Unguwar Kayi Dispensary
1050,Kebbi,Birnin Kebbi LGA,Gargariyo Dispensary
1051,Kebbi,Birnin Kebbi LGA,Janzomo Dispenasry
1052,Kebbi,Birnin Kebbi LGA,MCH B/kebbi
1053,Kebbi,Birnin Kebbi LGA,BHSC Takalau
1054,Kebbi,Birnin Kebbi LGA,ILLelar Yari PHC
1055,Kebbi,Birnin Kebbi LGA,Makeran Gandu Dispesary
1056,Kebbi,Birnin Kebbi LGA,Badariya MCH
1057,Kebbi,Birnin Kebbi LGA,Bayan Tasha Dispensary
1058,Kebbi,Birnin Kebbi LGA,Damana Dispensary
1059,Kebbi,Birnin Kebbi LGA,MCH Gwadan gwaji
1060,Kebbi,Birnin Kebbi LGA,Tarasa Dispensary
1061,Kebbi,Birnin Kebbi LGA,Gama Gira Disp.
1062,Kebbi,Birnin Kebbi LGA,Junju Dispensary
1063,Kebbi,Birnin Kebbi LGA,Dan bage Dispensary
1064,Kebbi,Birnin Kebbi LGA,Unguwar Alun madi Dispensary
1065,Kebbi,Birnin Kebbi LGA,Shagari quarters
1066,Kebbi,Birnin Kebbi LGA,PHC kawara
1067,Kebbi,Birnin Kebbi LGA,Randali PHC
1068,Kebbi,Birnin Kebbi LGA,PHC Zauro
1069,Kebbi,Birnin Kebbi LGA,MRS Dukku Barracks
1070,Kebbi,Birnin Kebbi LGA,Police Clinic
1071,Kebbi,Birnin Kebbi LGA,Prison Clinic
1072,Kebbi,Birnin Kebbi LGA,DDG
1073,Kebbi,Birnin Kebbi LGA,GODIYA HOSPITAL
1074,Kebbi,Birnin Kebbi LGA,EQUITY HOSPITAL
1075,Kebbi,Birnin Kebbi LGA,EH HOSPITAL
1076,Kebbi,Birnin Kebbi LGA,ABOSON HOSPITAL
1077,Kebbi,Birnin Kebbi LGA,MAYO FOUNDATION
1078,Kebbi,Birnin Kebbi LGA,TAIMAKO HOSPITAL
1079,Kebbi,Birnin Kebbi LGA,ALFA CLINIC
1080,Kebbi,Birnin Kebbi LGA,AKOKO CLINIC
1081,Kebbi,Bunza LGA,General Hospital Bunza
1082,Kebbi,Bunza LGA,PHC Bunza
1083,Kebbi,Bunza LGA,Wabbaku Dispensary
1084,Kebbi,Bunza LGA,MCH Bunza
1085,Kebbi,Bunza LGA,Balu Dispensary
1086,Kebbi,Bunza LGA,Geru Dispensary
1087,Kebbi,Bunza LGA,Sabon Gari Jika Dispensary
1088,Kebbi,Bunza LGA,MPHC Raha
1089,Kebbi,Bunza LGA,MDG Masteri
1090,Kebbi,Bunza LGA,Tungar Lele Dispensary
1091,Kebbi,Bunza LGA,Sabe Dispensary
1092,Kebbi,Bunza LGA,MDG Maidahini
1093,Kebbi,Bunza LGA,Garadi Dispensary
1094,Kebbi,Bunza LGA,MDG Salawi
1095,Kebbi,Bunza LGA,PHC Zogirma
1096,Kebbi,Bunza LGA,Tsamiya Dispensary
1097,Kebbi,Bunza LGA,PHC Tilli
1098,Kebbi,Bunza LGA,MDG Tilli
1099,Kebbi,Bunza LGA,Tozo Dispensary
1100,Kebbi,Bunza LGA,Hilema Dispensery
1101,Kebbi,Bunza LGA,Afaja Dispensary
1102,Kebbi,Bunza LGA,Sabon Gari Tungar Dispensary
1103,Kebbi,Bunza LGA,Kanzanna Dispensary
1104,Kebbi,Bunza LGA,MDG Tungar
1105,Kebbi,Bunza LGA,Kahibile Dispensary
1106,Kebbi,Bunza LGA,MDG Sabon Birnin
1107,Kebbi,Bunza LGA,Loko Dispensary
1108,Kebbi,Bunza LGA,Shakadu Dispensary
1109,Kebbi,Bunza LGA,Garafita Dispensary
1110,Kebbi,Bunza LGA,PHC Gwade
1111,Kebbi,Bunza LGA,Damana Dispensary
1112,Kebbi,Bunza LGA,Bachaka Dispensary
1113,Kebbi,Bunza LGA,Bangalasa Dispensary
1114,Kebbi,Bunza LGA,Owa Dispensary
1115,Kebbi,Bunza LGA,Gulmare Dispensary
1116,Kebbi,Dandi LGA,BANIZUMBU PHC
1117,Kebbi,Dandi LGA,WASALI H/CLINIC
1118,Kebbi,Dandi LGA,BUMA PHC
1119,Kebbi,Dandi LGA,GAMANA H/POST
1120,Kebbi,Dandi LGA,TUNGARRAFI H/P
1121,Kebbi,Dandi LGA,DOLEKAINA PHC
1122,Kebbi,Dandi LGA,TUNGARSULE H/C
1123,Kebbi,Dandi LGA,FANA PHC
1124,Kebbi,Dandi LGA,ISSAKAINA H/P0ST
1125,Kebbi,Dandi LGA,TUNGAR KAKA H/P
1126,Kebbi,Dandi LGA,MAIDAJI H/POST
1127,Kebbi,Dandi LGA,GEZA PHC
